date,Constituent Ticker,Weight,Shares Held,Market Value,price,ret,label,portfolio_ret,portfolio_cum_ret
2019-07-01,WELL,0.024,18736354.0,1521766672.0,81.22,0.0,Traditional,0.005904560475336206,0.12314320349827268
2019-07-01,DLR,0.01872,10079869.0,1186602179.0,117.72,0.0,Traditional,0.005904560475336206,0.12314320349827268
2019-07-01,VTR,0.01751,17267942.0,1110328671.0,64.3,0.0,Traditional,0.005904560475336206,0.12314320349827268
2019-07-01,O,0.01628,14727960.0,1032135437.0,70.08,0.0,Traditional,0.005904560475336206,0.12314320349827268
2019-07-01,BXP,0.01546,7490426.0,979972434.0,130.83,0.0,Traditional,0.005904560475336206,0.12314320349827268
2019-07-01,ARE,0.01262,5464017.0,799986729.0,146.41,0.0,Traditional,0.005904560475336206,0.12314320349827268
2019-07-01,WPC,0.01053,8040829.0,667469215.0,83.01,0.0,Traditional,0.005904560475336206,0.12314320349827268
2019-07-01,VNO,0.00868,8306103.0,550113202.0,66.23,0.0,Traditional,0.005904560475336206,0.12314320349827268
2019-07-01,REG,0.00802,7708028.0,508421527.0,65.96,0.0,Traditional,0.005904560475336206,0.12314320349827268
2019-07-01,IRM,0.00672,13905896.0,426215712.0,30.65,0.0,Traditional,0.005904560475336206,0.12314320349827268
2019-07-01,NNN,0.00662,7842842.0,419827332.0,53.53,0.0,Traditional,0.005904560475336206,0.12314320349827268
2019-07-01,GLPI,0.00616,9893260.0,390684837.0,39.49,0.0,Traditional,0.005904560475336206,0.12314320349827268
2019-07-01,KRC,0.00569,4891087.0,360522023.0,73.71,0.0,Traditional,0.005904560475336206,0.12314320349827268
2019-07-01,KIM,0.00561,20459209.0,355990237.0,17.4,0.0,Traditional,0.005904560475336206,0.12314320349827268
2019-07-01,MPW,0.00505,18010440.0,320225623.0,17.78,0.0,Traditional,0.005904560475336206,0.12314320349827268
2019-07-01,DEI,0.00498,7832198.0,315559257.0,40.29,0.0,Traditional,0.005904560475336206,0.12314320349827268
2019-07-01,OHI,0.00462,8223292.0,292913667.0,35.62,0.0,Traditional,0.005904560475336206,0.12314320349827268
2019-07-01,EPR,0.00444,3603570.0,281438817.0,78.1,0.0,Traditional,0.005904560475336206,0.12314320349827268
2019-07-01,PK,0.00427,9795821.0,270560576.0,27.62,0.0,Traditional,0.005904560475336206,0.12314320349827268
2019-07-01,BRX,0.00393,14510924.0,248862347.0,17.15,0.0,Traditional,0.005904560475336206,0.12314320349827268
2019-07-01,HIW,0.00348,5023748.0,220341587.0,43.86,0.0,Traditional,0.005904560475336206,0.12314320349827268
2019-07-01,FR,0.00335,6123470.0,212545644.0,34.71,0.0,Traditional,0.005904560475336206,0.12314320349827268
2019-07-01,HR,0.00309,6072823.0,195787814.0,32.24,0.0,Traditional,0.005904560475336206,0.12314320349827268
2019-07-01,EGP,0.00309,1766710.0,196104810.0,111.0,0.0,Traditional,0.005904560475336206,0.12314320349827268
2019-07-01,EQC,0.003,5834264.0,190021978.0,32.57,0.0,Traditional,0.005904560475336206,0.12314320349827268
2019-07-01,CUZ,0.00292,20424703.0,184843562.0,9.05,0.0,Traditional,0.005904560475336206,0.12314320349827268
2019-07-01,REXR,0.0028,4694667.0,177458413.0,37.8,0.0,Traditional,0.005904560475336206,0.12314320349827268
2019-07-01,SBRA,0.00263,8659803.0,167047600.0,19.29,0.0,Traditional,0.005904560475336206,0.12314320349827268
2019-07-01,NHI,0.00256,2068242.0,162460409.0,78.55,0.0,Traditional,0.005904560475336206,0.12314320349827268
2019-07-01,STAG,0.00252,5473261.0,159709756.0,29.18,0.0,Traditional,0.005904560475336206,0.12314320349827268
2019-07-01,TRNO,0.00214,2964422.0,135503730.0,45.71,0.0,Traditional,0.005904560475336206,0.12314320349827268
2019-07-01,ADC,0.00192,1819678.0,121827442.0,66.95,0.0,Traditional,0.005904560475336206,0.12314320349827268
2019-07-01,FCPT,0.0015,3304447.0,95035896.0,28.76,0.0,Traditional,0.005904560475336206,0.12314320349827268
2019-07-01,LXP,0.00148,10250145.0,93993830.0,9.17,0.0,Traditional,0.005904560475336206,0.12314320349827268
2019-07-08,SPG,0.03831,14985489.0,2428997912.0,162.09,0.0,Traditional,-0.00991009859248473,0.11201274361812574
2019-07-08,PLD,0.03553,30577693.0,2252658643.0,73.67,0.0,Traditional,-0.00991009859248473,0.11201274361812574
2019-07-08,EQIX,0.03001,3916202.0,1902451770.0,485.79,0.0,Traditional,-0.00991009859248473,0.11201274361812574
2019-07-08,WELL,0.024,18736354.0,1521766672.0,81.22,0.0,Traditional,-0.00991009859248473,0.11201274361812574
2019-07-08,DLR,0.01872,10079869.0,1186602179.0,117.72,0.0,Traditional,-0.00991009859248473,0.11201274361812574
2019-07-08,VTR,0.01751,17267942.0,1110328671.0,64.3,0.0,Traditional,-0.00991009859248473,0.11201274361812574
2019-07-08,O,0.01628,14727960.0,1032135437.0,70.08,0.0,Traditional,-0.00991009859248473,0.11201274361812574
2019-07-08,BXP,0.01546,7490426.0,979972434.0,130.83,0.0,Traditional,-0.00991009859248473,0.11201274361812574
2019-07-08,ARE,0.01262,5464017.0,799986729.0,146.41,0.0,Traditional,-0.00991009859248473,0.11201274361812574
2019-07-08,WPC,0.01053,8040829.0,667469215.0,83.01,0.0,Traditional,-0.00991009859248473,0.11201274361812574
2019-07-08,VNO,0.00868,8306103.0,550113202.0,66.23,0.0,Traditional,-0.00991009859248473,0.11201274361812574
2019-07-08,REG,0.00802,7708028.0,508421527.0,65.96,0.0,Traditional,-0.00991009859248473,0.11201274361812574
2019-07-08,IRM,0.00672,13905896.0,426215712.0,30.65,0.0,Traditional,-0.00991009859248473,0.11201274361812574
2019-07-08,NNN,0.00662,7842842.0,419827332.0,53.53,0.0,Traditional,-0.00991009859248473,0.11201274361812574
2019-07-08,GLPI,0.00616,9893260.0,390684837.0,39.49,0.0,Traditional,-0.00991009859248473,0.11201274361812574
2019-07-08,KRC,0.00569,4891087.0,360522023.0,73.71,0.0,Traditional,-0.00991009859248473,0.11201274361812574
2019-07-08,KIM,0.00561,20459209.0,355990237.0,17.4,0.0,Traditional,-0.00991009859248473,0.11201274361812574
2019-07-08,MPW,0.00505,18010440.0,320225623.0,17.78,0.0,Traditional,-0.00991009859248473,0.11201274361812574
2019-07-08,DEI,0.00498,7832198.0,315559257.0,40.29,0.0,Traditional,-0.00991009859248473,0.11201274361812574
2019-07-08,OHI,0.00462,8223292.0,292913667.0,35.62,0.0,Traditional,-0.00991009859248473,0.11201274361812574
2019-07-08,EPR,0.00444,3603570.0,281438817.0,78.1,0.0,Traditional,-0.00991009859248473,0.11201274361812574
2019-07-08,PK,0.00427,9795821.0,270560576.0,27.62,0.0,Traditional,-0.00991009859248473,0.11201274361812574
2019-07-08,BRX,0.00393,14510924.0,248862347.0,17.15,0.0,Traditional,-0.00991009859248473,0.11201274361812574
2019-07-08,HIW,0.00348,5023748.0,220341587.0,43.86,0.0,Traditional,-0.00991009859248473,0.11201274361812574
2019-07-08,FR,0.00335,6123470.0,212545644.0,34.71,0.0,Traditional,-0.00991009859248473,0.11201274361812574
2019-07-08,EGP,0.00309,1766710.0,196104810.0,111.0,0.0,Traditional,-0.00991009859248473,0.11201274361812574
2019-07-08,HR,0.00309,6072823.0,195787814.0,32.24,0.0,Traditional,-0.00991009859248473,0.11201274361812574
2019-07-08,EQC,0.003,5834264.0,190021978.0,32.57,0.0,Traditional,-0.00991009859248473,0.11201274361812574
2019-07-08,CUZ,0.00292,20424703.0,184843562.0,9.05,0.0,Traditional,-0.00991009859248473,0.11201274361812574
2019-07-08,REXR,0.0028,4694667.0,177458413.0,37.8,0.0,Traditional,-0.00991009859248473,0.11201274361812574
2019-07-08,SBRA,0.00263,8659803.0,167047600.0,19.29,0.0,Traditional,-0.00991009859248473,0.11201274361812574
2019-07-08,NHI,0.00256,2068242.0,162460409.0,78.55,0.0,Traditional,-0.00991009859248473,0.11201274361812574
2019-07-08,STAG,0.00252,5473261.0,159709756.0,29.18,0.0,Traditional,-0.00991009859248473,0.11201274361812574
2019-07-08,TRNO,0.00214,2964422.0,135503730.0,45.71,0.0,Traditional,-0.00991009859248473,0.11201274361812574
2019-07-08,ADC,0.00192,1819678.0,121827442.0,66.95,0.0,Traditional,-0.00991009859248473,0.11201274361812574
2019-07-08,FCPT,0.0015,3304447.0,95035896.0,28.76,0.0,Traditional,-0.00991009859248473,0.11201274361812574
2019-07-08,LXP,0.00148,10250145.0,93993830.0,9.17,0.0,Traditional,-0.00991009859248473,0.11201274361812574
2019-07-15,PLD,0.0381,30516741.0,2444390954.0,80.1,0.0873,Traditional,0.08824594594594594,0.21014336008265389
2019-07-15,SPG,0.03724,14954944.0,2389201853.0,159.76,-0.0144,Traditional,0.08824594594594594,0.21014336008265389
2019-07-15,EQIX,0.03072,3908331.0,1970932240.0,504.29,0.0381,Traditional,0.08824594594594594,0.21014336008265389
2019-07-15,WELL,0.02376,18697204.0,1524383042.0,81.53,0.0038,Traditional,0.08824594594594594,0.21014336008265389
2019-07-15,DLR,0.01847,10060429.0,1185017932.0,117.79,0.0006,Traditional,0.08824594594594594,0.21014336008265389
2019-07-15,VTR,0.01837,17238325.0,1178239514.0,68.35,0.063,Traditional,0.08824594594594594,0.21014336008265389
2019-07-15,O,0.01581,14701286.0,1013947695.0,68.97,-0.0158,Traditional,0.08824594594594594,0.21014336008265389
2019-07-15,BXP,0.01504,7478777.0,964762233.0,129.0,-0.014,Traditional,0.08824594594594594,0.21014336008265389
2019-07-15,ARE,0.012,5456789.0,769898360.0,141.09,-0.0363,Traditional,0.08824594594594594,0.21014336008265389
2019-07-15,WPC,0.01016,8025194.0,651485249.0,81.18,-0.022,Traditional,0.08824594594594594,0.21014336008265389
2019-07-15,VNO,0.00829,8299488.0,531997181.0,64.1,-0.0322,Traditional,0.08824594594594594,0.21014336008265389
2019-07-15,REG,0.008,7686346.0,512986732.0,66.74,0.0118,Traditional,0.08824594594594594,0.21014336008265389
2019-07-15,IRM,0.00677,13870216.0,434137761.0,31.3,0.0212,Traditional,0.08824594594594594,0.21014336008265389
2019-07-15,NNN,0.00646,7823413.0,414719123.0,53.01,-0.0097,Traditional,0.08824594594594594,0.21014336008265389
2019-07-15,GLPI,0.006,9873766.0,384879399.0,38.98,-0.0129,Traditional,0.08824594594594594,0.21014336008265389
2019-07-15,KIM,0.00588,20411100.0,377197128.0,18.48,0.0621,Traditional,0.08824594594594594,0.21014336008265389
2019-07-15,KRC,0.00562,4885782.0,360619569.0,73.81,0.0014,Traditional,0.08824594594594594,0.21014336008265389
2019-07-15,MPW,0.00489,17971871.0,313429430.0,17.44,-0.0191,Traditional,0.08824594594594594,0.21014336008265389
2019-07-15,DEI,0.00486,7825552.0,311769992.0,39.84,-0.0112,Traditional,0.08824594594594594,0.21014336008265389
2019-07-15,OHI,0.0047,8201771.0,301415090.0,36.75,0.0317,Traditional,0.08824594594594594,0.21014336008265389
2019-07-15,PK,0.0042,9775511.0,269413083.0,27.56,-0.0022,Traditional,0.08824594594594594,0.21014336008265389
2019-07-15,EPR,0.00418,3598703.0,268427257.0,74.59,-0.0449,Traditional,0.08824594594594594,0.21014336008265389
2019-07-15,BRX,0.00404,14481190.0,258923677.0,17.88,0.0426,Traditional,0.08824594594594594,0.21014336008265389
2019-07-15,CUZ,0.00397,7038570.0,254585077.0,36.17,2.9967,Traditional,0.08824594594594594,0.21014336008265389
2019-07-15,FR,0.00351,6132897.0,225322636.0,36.74,0.0585,Traditional,0.08824594594594594,0.21014336008265389
2019-07-15,HIW,0.00323,5014599.0,207102939.0,41.3,-0.0584,Traditional,0.08824594594594594,0.21014336008265389
2019-07-15,EGP,0.0032,1768275.0,205084535.0,115.98,0.0449,Traditional,0.08824594594594594,0.21014336008265389
2019-07-15,REXR,0.00296,4697033.0,189619222.0,40.37,0.068,Traditional,0.08824594594594594,0.21014336008265389
2019-07-15,EQC,0.00296,5834743.0,189745842.0,32.52,-0.0015,Traditional,0.08824594594594594,0.21014336008265389
2019-07-15,HR,0.00296,6064429.0,189937916.0,31.32,-0.0285,Traditional,0.08824594594594594,0.21014336008265389
2019-07-15,SBRA,0.00266,8654032.0,170397890.0,19.69,0.0207,Traditional,0.08824594594594594,0.21014336008265389
2019-07-15,STAG,0.00258,5468067.0,165354346.0,30.24,0.0363,Traditional,0.08824594594594594,0.21014336008265389
2019-07-15,NHI,0.00251,2067159.0,161300417.0,78.03,-0.0066,Traditional,0.08824594594594594,0.21014336008265389
2019-07-15,TRNO,0.00226,2959044.0,145111518.0,49.04,0.0729,Traditional,0.08824594594594594,0.21014336008265389
2019-07-15,ADC,0.00181,1814381.0,116211103.0,64.05,-0.0433,Traditional,0.08824594594594594,0.21014336008265389
2019-07-15,LXP,0.0015,10210036.0,96076439.0,9.41,0.0262,Traditional,0.08824594594594594,0.21014336008265389
2019-07-15,FCPT,0.0014,3289082.0,89890611.0,27.33,-0.0497,Traditional,0.08824594594594594,0.21014336008265389
2019-07-22,PLD,0.0381,30516741.0,2444390954.0,80.1,0.0,Traditional,0.0036695260119321664,0.2145840126206442
2019-07-22,SPG,0.03724,14954944.0,2389201853.0,159.76,0.0,Traditional,0.0036695260119321664,0.2145840126206442
2019-07-22,EQIX,0.03072,3908331.0,1970932240.0,504.29,0.0,Traditional,0.0036695260119321664,0.2145840126206442
2019-07-22,WELL,0.02376,18697204.0,1524383042.0,81.53,0.0,Traditional,0.0036695260119321664,0.2145840126206442
2019-07-22,DLR,0.01847,10060429.0,1185017932.0,117.79,0.0,Traditional,0.0036695260119321664,0.2145840126206442
2019-07-22,VTR,0.01837,17238325.0,1178239514.0,68.35,0.0,Traditional,0.0036695260119321664,0.2145840126206442
2019-07-22,O,0.01581,14701286.0,1013947695.0,68.97,0.0,Traditional,0.0036695260119321664,0.2145840126206442
2019-07-22,BXP,0.01504,7478777.0,964762233.0,129.0,0.0,Traditional,0.0036695260119321664,0.2145840126206442
2019-07-22,ARE,0.012,5456789.0,769898360.0,141.09,0.0,Traditional,0.0036695260119321664,0.2145840126206442
2019-07-22,WPC,0.01016,8025194.0,651485249.0,81.18,0.0,Traditional,0.0036695260119321664,0.2145840126206442
2019-07-22,VNO,0.00829,8299488.0,531997181.0,64.1,0.0,Traditional,0.0036695260119321664,0.2145840126206442
2019-07-22,REG,0.008,7686346.0,512986732.0,66.74,0.0,Traditional,0.0036695260119321664,0.2145840126206442
2019-07-22,IRM,0.00677,13870216.0,434137761.0,31.3,0.0,Traditional,0.0036695260119321664,0.2145840126206442
2019-07-22,NNN,0.00646,7823413.0,414719123.0,53.01,0.0,Traditional,0.0036695260119321664,0.2145840126206442
2019-07-22,GLPI,0.006,9873766.0,384879399.0,38.98,0.0,Traditional,0.0036695260119321664,0.2145840126206442
2019-07-22,KIM,0.00588,20411100.0,377197128.0,18.48,0.0,Traditional,0.0036695260119321664,0.2145840126206442
2019-07-22,KRC,0.00562,4885782.0,360619569.0,73.81,0.0,Traditional,0.0036695260119321664,0.2145840126206442
2019-07-22,MPW,0.00489,17971871.0,313429430.0,17.44,0.0,Traditional,0.0036695260119321664,0.2145840126206442
2019-07-22,DEI,0.00486,7825552.0,311769992.0,39.84,0.0,Traditional,0.0036695260119321664,0.2145840126206442
2019-07-22,OHI,0.0047,8201771.0,301415090.0,36.75,0.0,Traditional,0.0036695260119321664,0.2145840126206442
2019-07-22,PK,0.0042,9775511.0,269413083.0,27.56,0.0,Traditional,0.0036695260119321664,0.2145840126206442
2019-07-22,EPR,0.00418,3598703.0,268427257.0,74.59,0.0,Traditional,0.0036695260119321664,0.2145840126206442
2019-07-22,BRX,0.00404,14481190.0,258923677.0,17.88,0.0,Traditional,0.0036695260119321664,0.2145840126206442
2019-07-22,CUZ,0.00397,7038570.0,254585077.0,36.17,0.0,Traditional,0.0036695260119321664,0.2145840126206442
2019-07-22,FR,0.00351,6132897.0,225322636.0,36.74,0.0,Traditional,0.0036695260119321664,0.2145840126206442
2019-07-22,HIW,0.00323,5014599.0,207102939.0,41.3,0.0,Traditional,0.0036695260119321664,0.2145840126206442
2019-07-22,EGP,0.0032,1768275.0,205084535.0,115.98,0.0,Traditional,0.0036695260119321664,0.2145840126206442
2019-07-22,EQC,0.00296,5834743.0,189745842.0,32.52,0.0,Traditional,0.0036695260119321664,0.2145840126206442
2019-07-22,REXR,0.00296,4697033.0,189619222.0,40.37,0.0,Traditional,0.0036695260119321664,0.2145840126206442
2019-07-22,HR,0.00296,6064429.0,189937916.0,31.32,0.0,Traditional,0.0036695260119321664,0.2145840126206442
2019-07-22,SBRA,0.00266,8654032.0,170397890.0,19.69,0.0,Traditional,0.0036695260119321664,0.2145840126206442
2019-07-22,STAG,0.00258,5468067.0,165354346.0,30.24,0.0,Traditional,0.0036695260119321664,0.2145840126206442
2019-07-22,NHI,0.00251,2067159.0,161300417.0,78.03,0.0,Traditional,0.0036695260119321664,0.2145840126206442
2019-07-22,TRNO,0.00226,2959044.0,145111518.0,49.04,0.0,Traditional,0.0036695260119321664,0.2145840126206442
2019-07-22,ADC,0.00181,1814381.0,116211103.0,64.05,0.0,Traditional,0.0036695260119321664,0.2145840126206442
2019-07-22,LXP,0.0015,10210036.0,96076439.0,9.41,0.0,Traditional,0.0036695260119321664,0.2145840126206442
2019-07-22,FCPT,0.0014,3289082.0,89890611.0,27.33,0.0,Traditional,0.0036695260119321664,0.2145840126206442
2019-07-29,PLD,0.0381,30516741.0,2444390954.0,80.1,0.0,Traditional,0.00922597354457629,0.22578973258874768
2019-07-29,SPG,0.03724,14954944.0,2389201853.0,159.76,0.0,Traditional,0.00922597354457629,0.22578973258874768
2019-07-29,EQIX,0.03072,3908331.0,1970932240.0,504.29,0.0,Traditional,0.00922597354457629,0.22578973258874768
2019-07-29,WELL,0.02376,18697204.0,1524383042.0,81.53,0.0,Traditional,0.00922597354457629,0.22578973258874768
2019-07-29,DLR,0.01847,10060429.0,1185017932.0,117.79,0.0,Traditional,0.00922597354457629,0.22578973258874768
2019-07-29,VTR,0.01837,17238325.0,1178239514.0,68.35,0.0,Traditional,0.00922597354457629,0.22578973258874768
2019-07-29,O,0.01581,14701286.0,1013947695.0,68.97,0.0,Traditional,0.00922597354457629,0.22578973258874768
2019-07-29,BXP,0.01504,7478777.0,964762233.0,129.0,0.0,Traditional,0.00922597354457629,0.22578973258874768
2019-07-29,ARE,0.012,5456789.0,769898360.0,141.09,0.0,Traditional,0.00922597354457629,0.22578973258874768
2019-07-29,WPC,0.01016,8025194.0,651485249.0,81.18,0.0,Traditional,0.00922597354457629,0.22578973258874768
2019-07-29,VNO,0.00829,8299488.0,531997181.0,64.1,0.0,Traditional,0.00922597354457629,0.22578973258874768
2019-07-29,REG,0.008,7686346.0,512986732.0,66.74,0.0,Traditional,0.00922597354457629,0.22578973258874768
2019-07-29,IRM,0.00677,13870216.0,434137761.0,31.3,0.0,Traditional,0.00922597354457629,0.22578973258874768
2019-07-29,NNN,0.00646,7823413.0,414719123.0,53.01,0.0,Traditional,0.00922597354457629,0.22578973258874768
2019-07-29,GLPI,0.006,9873766.0,384879399.0,38.98,0.0,Traditional,0.00922597354457629,0.22578973258874768
2019-07-29,KIM,0.00588,20411100.0,377197128.0,18.48,0.0,Traditional,0.00922597354457629,0.22578973258874768
2019-07-29,KRC,0.00562,4885782.0,360619569.0,73.81,0.0,Traditional,0.00922597354457629,0.22578973258874768
2019-07-29,MPW,0.00489,17971871.0,313429430.0,17.44,0.0,Traditional,0.00922597354457629,0.22578973258874768
2019-07-29,DEI,0.00486,7825552.0,311769992.0,39.84,0.0,Traditional,0.00922597354457629,0.22578973258874768
2019-07-29,OHI,0.0047,8201771.0,301415090.0,36.75,0.0,Traditional,0.00922597354457629,0.22578973258874768
2019-07-29,PK,0.0042,9775511.0,269413083.0,27.56,0.0,Traditional,0.00922597354457629,0.22578973258874768
2019-07-29,EPR,0.00418,3598703.0,268427257.0,74.59,0.0,Traditional,0.00922597354457629,0.22578973258874768
2019-07-29,BRX,0.00404,14481190.0,258923677.0,17.88,0.0,Traditional,0.00922597354457629,0.22578973258874768
2019-07-29,CUZ,0.00397,7038570.0,254585077.0,36.17,0.0,Traditional,0.00922597354457629,0.22578973258874768
2019-07-29,FR,0.00351,6132897.0,225322636.0,36.74,0.0,Traditional,0.00922597354457629,0.22578973258874768
2019-07-29,HIW,0.00323,5014599.0,207102939.0,41.3,0.0,Traditional,0.00922597354457629,0.22578973258874768
2019-07-29,EGP,0.0032,1768275.0,205084535.0,115.98,0.0,Traditional,0.00922597354457629,0.22578973258874768
2019-07-29,REXR,0.00296,4697033.0,189619222.0,40.37,0.0,Traditional,0.00922597354457629,0.22578973258874768
2019-07-29,HR,0.00296,6064429.0,189937916.0,31.32,0.0,Traditional,0.00922597354457629,0.22578973258874768
2019-07-29,EQC,0.00296,5834743.0,189745842.0,32.52,0.0,Traditional,0.00922597354457629,0.22578973258874768
2019-07-29,SBRA,0.00266,8654032.0,170397890.0,19.69,0.0,Traditional,0.00922597354457629,0.22578973258874768
2019-07-29,STAG,0.00258,5468067.0,165354346.0,30.24,0.0,Traditional,0.00922597354457629,0.22578973258874768
2019-07-29,NHI,0.00251,2067159.0,161300417.0,78.03,0.0,Traditional,0.00922597354457629,0.22578973258874768
2019-07-29,TRNO,0.00226,2959044.0,145111518.0,49.04,0.0,Traditional,0.00922597354457629,0.22578973258874768
2019-07-29,ADC,0.00181,1814381.0,116211103.0,64.05,0.0,Traditional,0.00922597354457629,0.22578973258874768
2019-07-29,LXP,0.0015,10210036.0,96076439.0,9.41,0.0,Traditional,0.00922597354457629,0.22578973258874768
2019-07-29,FCPT,0.0014,3289082.0,89890611.0,27.33,0.0,Traditional,0.00922597354457629,0.22578973258874768
2019-08-05,PLD,0.0381,30516741.0,2444390954.0,80.1,0.0,Traditional,0.00975568711293348,0.2377481536861299
2019-08-05,SPG,0.03724,14954944.0,2389201853.0,159.76,0.0,Traditional,0.00975568711293348,0.2377481536861299
2019-08-05,EQIX,0.03072,3908331.0,1970932240.0,504.29,0.0,Traditional,0.00975568711293348,0.2377481536861299
2019-08-05,WELL,0.02376,18697204.0,1524383042.0,81.53,0.0,Traditional,0.00975568711293348,0.2377481536861299
2019-08-05,DLR,0.01847,10060429.0,1185017932.0,117.79,0.0,Traditional,0.00975568711293348,0.2377481536861299
2019-08-05,VTR,0.01837,17238325.0,1178239514.0,68.35,0.0,Traditional,0.00975568711293348,0.2377481536861299
2019-08-05,O,0.01581,14701286.0,1013947695.0,68.97,0.0,Traditional,0.00975568711293348,0.2377481536861299
2019-08-05,BXP,0.01504,7478777.0,964762233.0,129.0,0.0,Traditional,0.00975568711293348,0.2377481536861299
2019-08-05,ARE,0.012,5456789.0,769898360.0,141.09,0.0,Traditional,0.00975568711293348,0.2377481536861299
2019-08-05,WPC,0.01016,8025194.0,651485249.0,81.18,0.0,Traditional,0.00975568711293348,0.2377481536861299
2019-08-05,VNO,0.00829,8299488.0,531997181.0,64.1,0.0,Traditional,0.00975568711293348,0.2377481536861299
2019-08-05,REG,0.008,7686346.0,512986732.0,66.74,0.0,Traditional,0.00975568711293348,0.2377481536861299
2019-08-05,IRM,0.00677,13870216.0,434137761.0,31.3,0.0,Traditional,0.00975568711293348,0.2377481536861299
2019-08-05,NNN,0.00646,7823413.0,414719123.0,53.01,0.0,Traditional,0.00975568711293348,0.2377481536861299
2019-08-05,GLPI,0.006,9873766.0,384879399.0,38.98,0.0,Traditional,0.00975568711293348,0.2377481536861299
2019-08-05,KIM,0.00588,20411100.0,377197128.0,18.48,0.0,Traditional,0.00975568711293348,0.2377481536861299
2019-08-05,KRC,0.00562,4885782.0,360619569.0,73.81,0.0,Traditional,0.00975568711293348,0.2377481536861299
2019-08-05,MPW,0.00489,17971871.0,313429430.0,17.44,0.0,Traditional,0.00975568711293348,0.2377481536861299
2019-08-05,DEI,0.00486,7825552.0,311769992.0,39.84,0.0,Traditional,0.00975568711293348,0.2377481536861299
2019-08-05,OHI,0.0047,8201771.0,301415090.0,36.75,0.0,Traditional,0.00975568711293348,0.2377481536861299
2019-08-05,PK,0.0042,9775511.0,269413083.0,27.56,0.0,Traditional,0.00975568711293348,0.2377481536861299
2019-08-05,EPR,0.00418,3598703.0,268427257.0,74.59,0.0,Traditional,0.00975568711293348,0.2377481536861299
2019-08-05,BRX,0.00404,14481190.0,258923677.0,17.88,0.0,Traditional,0.00975568711293348,0.2377481536861299
2019-08-05,CUZ,0.00397,7038570.0,254585077.0,36.17,0.0,Traditional,0.00975568711293348,0.2377481536861299
2019-08-05,FR,0.00351,6132897.0,225322636.0,36.74,0.0,Traditional,0.00975568711293348,0.2377481536861299
2019-08-05,HIW,0.00323,5014599.0,207102939.0,41.3,0.0,Traditional,0.00975568711293348,0.2377481536861299
2019-08-05,EGP,0.0032,1768275.0,205084535.0,115.98,0.0,Traditional,0.00975568711293348,0.2377481536861299
2019-08-05,EQC,0.00296,5834743.0,189745842.0,32.52,0.0,Traditional,0.00975568711293348,0.2377481536861299
2019-08-05,REXR,0.00296,4697033.0,189619222.0,40.37,0.0,Traditional,0.00975568711293348,0.2377481536861299
2019-08-05,HR,0.00296,6064429.0,189937916.0,31.32,0.0,Traditional,0.00975568711293348,0.2377481536861299
2019-08-05,SBRA,0.00266,8654032.0,170397890.0,19.69,0.0,Traditional,0.00975568711293348,0.2377481536861299
2019-08-05,STAG,0.00258,5468067.0,165354346.0,30.24,0.0,Traditional,0.00975568711293348,0.2377481536861299
2019-08-05,NHI,0.00251,2067159.0,161300417.0,78.03,0.0,Traditional,0.00975568711293348,0.2377481536861299
2019-08-05,TRNO,0.00226,2959044.0,145111518.0,49.04,0.0,Traditional,0.00975568711293348,0.2377481536861299
2019-08-05,ADC,0.00181,1814381.0,116211103.0,64.05,0.0,Traditional,0.00975568711293348,0.2377481536861299
2019-08-05,LXP,0.0015,10210036.0,96076439.0,9.41,0.0,Traditional,0.00975568711293348,0.2377481536861299
2019-08-05,FCPT,0.0014,3289082.0,89890611.0,27.33,0.0,Traditional,0.00975568711293348,0.2377481536861299
2019-08-12,PLD,0.0381,30516741.0,2444390954.0,80.1,0.0,Traditional,0.0030827734814845385,0.2415638508710698
2019-08-12,SPG,0.03724,14954944.0,2389201853.0,159.76,0.0,Traditional,0.0030827734814845385,0.2415638508710698
2019-08-12,EQIX,0.03072,3908331.0,1970932240.0,504.29,0.0,Traditional,0.0030827734814845385,0.2415638508710698
2019-08-12,WELL,0.02376,18697204.0,1524383042.0,81.53,0.0,Traditional,0.0030827734814845385,0.2415638508710698
2019-08-12,DLR,0.01847,10060429.0,1185017932.0,117.79,0.0,Traditional,0.0030827734814845385,0.2415638508710698
2019-08-12,VTR,0.01837,17238325.0,1178239514.0,68.35,0.0,Traditional,0.0030827734814845385,0.2415638508710698
2019-08-12,O,0.01581,14701286.0,1013947695.0,68.97,0.0,Traditional,0.0030827734814845385,0.2415638508710698
2019-08-12,BXP,0.01504,7478777.0,964762233.0,129.0,0.0,Traditional,0.0030827734814845385,0.2415638508710698
2019-08-12,ARE,0.012,5456789.0,769898360.0,141.09,0.0,Traditional,0.0030827734814845385,0.2415638508710698
2019-08-12,WPC,0.01016,8025194.0,651485249.0,81.18,0.0,Traditional,0.0030827734814845385,0.2415638508710698
2019-08-12,VNO,0.00829,8299488.0,531997181.0,64.1,0.0,Traditional,0.0030827734814845385,0.2415638508710698
2019-08-12,REG,0.008,7686346.0,512986732.0,66.74,0.0,Traditional,0.0030827734814845385,0.2415638508710698
2019-08-12,IRM,0.00677,13870216.0,434137761.0,31.3,0.0,Traditional,0.0030827734814845385,0.2415638508710698
2019-08-12,NNN,0.00646,7823413.0,414719123.0,53.01,0.0,Traditional,0.0030827734814845385,0.2415638508710698
