date,Composite Ticker,Constituent Ticker,Weight,Shares Held,Market Value,price,ret
2023-10-16,VNQ,ELS,0.00828,7344218.0,467900129.0,63.71,-0.0485
2023-10-16,VNQ,UDR,0.0082,12984051.0,463141099.0,35.67,-0.106
2023-10-16,VNQ,AMH,0.00805,13498617.0,454768407.0,33.69,-0.0652
2023-10-16,VNQ,KIM,0.00801,25744937.0,452853442.0,17.59,-0.0713
2023-10-16,VNQ,CPT,0.00742,4433058.0,419278626.0,94.58,-0.1212
2023-10-16,VNQ,REXR,0.00728,8339293.0,411544110.0,49.35,-0.0771
2023-10-16,VNQ,REG,0.00726,6899269.0,410092549.0,59.44,-0.0444
2023-10-16,VNQ,BXP,0.00651,6183139.0,367773108.0,59.48,-0.1092
2023-10-16,VNQ,CUBE,0.0063,9329504.0,355733988.0,38.13,-0.0858
2023-10-16,VNQ,OHI,0.00571,9730319.0,322657378.0,33.16,0.0421
2023-10-16,VNQ,EGP,0.00543,1842888.0,306896139.0,166.53,-0.0729
2023-10-16,VNQ,NNN,0.00473,7559113.0,267139053.0,35.34,-0.1028
2023-10-16,VNQ,FR,0.00463,5491981.0,261363376.0,47.59,-0.0838
2023-10-16,VNQ,BRX,0.00459,12468676.0,259099087.0,20.78,-0.0546
2023-10-16,VNQ,STAG,0.00455,7442644.0,256845644.0,34.51,-0.0553
2023-10-16,VNQ,HR,0.00427,15799109.0,241252394.0,15.27,-0.1284
2023-10-16,VNQ,ADC,0.00378,3869805.0,213768028.0,55.24,-0.1064
2023-10-16,VNQ,TRNO,0.00347,3454570.0,196219576.0,56.8,-0.0672
2023-10-16,VNQ,RHP,0.00347,2353070.0,195963670.0,83.28,-0.0206
2023-10-16,VNQ,VNO,0.00272,6769231.0,153526159.0,22.68,-0.0558
2023-10-16,VNQ,KRC,0.00258,4617342.0,145954181.0,31.61,-0.1445
2023-10-16,VNQ,APLE,0.00245,9027722.0,138485255.0,15.34,0.0213
2023-10-16,VNQ,MPW,0.00239,24829715.0,135321947.0,5.45,-0.2452
2023-10-16,VNQ,SBRA,0.00237,9593890.0,133738827.0,13.94,0.1125
2023-10-16,VNQ,EPR,0.0023,3124314.0,129784004.0,41.54,-0.0724
2023-10-16,VNQ,CUZ,0.00227,6295370.0,128236687.0,20.37,-0.1332
2023-10-16,VNQ,NSA,0.00196,3482282.0,110527631.0,31.74,-0.0554
2023-10-16,VNQ,PK,0.00195,8951599.0,110283700.0,12.32,-0.0398
2023-10-16,VNQ,LXP,0.00191,12146891.0,108107330.0,8.9,-0.0937
2023-10-16,VNQ,NHI,0.00164,1802214.0,92561711.0,51.36,0.0045
2023-10-16,VNQ,HIW,0.0016,4380097.0,90273799.0,20.61,-0.1351
2023-10-16,VNQ,DEI,0.00159,7033177.0,89743339.0,12.76,-0.0666
2023-10-16,VNQ,EQC,0.00148,4557592.0,83722965.0,18.37,-0.0347
2023-10-16,VNQ,FCPT,0.00142,3616381.0,80247494.0,22.19,-0.118
2023-10-16,VNQ,SHO,0.00135,8175432.0,76440289.0,9.35,0.0412
2023-10-23,VNQ,PLD,0.07613,38334729.0,4301539941.0,112.21,0.0
2023-10-23,VNQ,EQIX,0.0499,3882281.0,2819545399.0,726.26,0.0
2023-10-23,VNQ,PSA,0.03063,6568351.0,1730891856.0,263.52,0.0
2023-10-23,VNQ,WELL,0.02883,19882482.0,1628772925.0,81.92,0.0
2023-10-23,VNQ,SPG,0.02519,13174412.0,1423231728.0,108.03,0.0
2023-10-23,VNQ,O,0.0247,27943430.0,1395494894.0,49.94,0.0
2023-10-23,VNQ,DLR,0.02457,11470074.0,1388108355.0,121.02,0.0
2023-10-23,VNQ,EXR,0.01887,8768071.0,1066022072.0,121.58,0.0
2023-10-23,VNQ,AVB,0.01792,5894480.0,1012317995.0,171.74,0.0
2023-10-23,VNQ,EQR,0.01553,14943074.0,877307875.0,58.71,0.0
2023-10-23,VNQ,IRM,0.01274,12106169.0,719711747.0,59.45,0.0
2023-10-23,VNQ,VTR,0.01238,16609139.0,699743026.0,42.13,0.0
2023-10-23,VNQ,ARE,0.01209,6824733.0,683155773.0,100.1,0.0
2023-10-23,VNQ,MAA,0.01103,4843097.0,623064429.0,128.65,0.0
2023-10-23,VNQ,SUI,0.01082,5165124.0,611240774.0,118.34,0.0
2023-10-23,VNQ,ESS,0.01,2664753.0,565167464.0,212.09,0.0
2023-10-23,VNQ,GLPI,0.00878,10890362.0,496055989.0,45.55,0.0
2023-10-23,VNQ,WPC,0.0085,8879553.0,480206226.0,54.08,0.0
2023-10-23,VNQ,HST,0.0084,29531921.0,474577970.0,16.07,0.0
2023-10-23,VNQ,ELS,0.00828,7344218.0,467900129.0,63.71,0.0
2023-10-23,VNQ,UDR,0.0082,12984051.0,463141099.0,35.67,0.0
2023-10-23,VNQ,AMH,0.00805,13498617.0,454768407.0,33.69,0.0
2023-10-23,VNQ,KIM,0.00801,25744937.0,452853442.0,17.59,0.0
2023-10-23,VNQ,CPT,0.00742,4433058.0,419278626.0,94.58,0.0
2023-10-23,VNQ,REXR,0.00728,8339293.0,411544110.0,49.35,0.0
2023-10-23,VNQ,REG,0.00726,6899269.0,410092549.0,59.44,0.0
2023-10-23,VNQ,BXP,0.00651,6183139.0,367773108.0,59.48,0.0
2023-10-23,VNQ,CUBE,0.0063,9329504.0,355733988.0,38.13,0.0
2023-10-23,VNQ,OHI,0.00571,9730319.0,322657378.0,33.16,0.0
2023-10-23,VNQ,EGP,0.00543,1842888.0,306896139.0,166.53,0.0
2023-10-23,VNQ,NNN,0.00473,7559113.0,267139053.0,35.34,0.0
2023-10-23,VNQ,FR,0.00463,5491981.0,261363376.0,47.59,0.0
2023-10-23,VNQ,BRX,0.00459,12468676.0,259099087.0,20.78,0.0
2023-10-23,VNQ,STAG,0.00455,7442644.0,256845644.0,34.51,0.0
2023-10-23,VNQ,HR,0.00427,15799109.0,241252394.0,15.27,0.0
2023-10-23,VNQ,ADC,0.00378,3869805.0,213768028.0,55.24,0.0
2023-10-23,VNQ,RHP,0.00347,2353070.0,195963670.0,83.28,0.0
2023-10-23,VNQ,TRNO,0.00347,3454570.0,196219576.0,56.8,0.0
2023-10-23,VNQ,VNO,0.00272,6769231.0,153526159.0,22.68,0.0
2023-10-23,VNQ,KRC,0.00258,4617342.0,145954181.0,31.61,0.0
2023-10-23,VNQ,APLE,0.00245,9027722.0,138485255.0,15.34,0.0
2023-10-23,VNQ,MPW,0.00239,24829715.0,135321947.0,5.45,0.0
2023-10-23,VNQ,SBRA,0.00237,9593890.0,133738827.0,13.94,0.0
2023-10-23,VNQ,EPR,0.0023,3124314.0,129784004.0,41.54,0.0
2023-10-23,VNQ,CUZ,0.00227,6295370.0,128236687.0,20.37,0.0
2023-10-23,VNQ,NSA,0.00196,3482282.0,110527631.0,31.74,0.0
2023-10-23,VNQ,PK,0.00195,8951599.0,110283700.0,12.32,0.0
2023-10-23,VNQ,LXP,0.00191,12146891.0,108107330.0,8.9,0.0
2023-10-23,VNQ,NHI,0.00164,1802214.0,92561711.0,51.36,0.0
2023-10-23,VNQ,HIW,0.0016,4380097.0,90273799.0,20.61,0.0
2023-10-23,VNQ,DEI,0.00159,7033177.0,89743339.0,12.76,0.0
2023-10-23,VNQ,EQC,0.00148,4557592.0,83722965.0,18.37,0.0
2023-10-23,VNQ,FCPT,0.00142,3616381.0,80247494.0,22.19,0.0
2023-10-23,VNQ,SHO,0.00135,8175432.0,76440289.0,9.35,0.0
2023-10-30,VNQ,PLD,0.07613,38334729.0,4301539941.0,112.21,0.0
2023-10-30,VNQ,EQIX,0.0499,3882281.0,2819545399.0,726.26,0.0
2023-10-30,VNQ,PSA,0.03063,6568351.0,1730891856.0,263.52,0.0
2023-10-30,VNQ,WELL,0.02883,19882482.0,1628772925.0,81.92,0.0
2023-10-30,VNQ,SPG,0.02519,13174412.0,1423231728.0,108.03,0.0
2023-10-30,VNQ,O,0.0247,27943430.0,1395494894.0,49.94,0.0
2023-10-30,VNQ,DLR,0.02457,11470074.0,1388108355.0,121.02,0.0
2023-10-30,VNQ,EXR,0.01887,8768071.0,1066022072.0,121.58,0.0
2023-10-30,VNQ,AVB,0.01792,5894480.0,1012317995.0,171.74,0.0
2023-10-30,VNQ,EQR,0.01553,14943074.0,877307875.0,58.71,0.0
2023-10-30,VNQ,IRM,0.01274,12106169.0,719711747.0,59.45,0.0
2023-10-30,VNQ,VTR,0.01238,16609139.0,699743026.0,42.13,0.0
2023-10-30,VNQ,ARE,0.01209,6824733.0,683155773.0,100.1,0.0
2023-10-30,VNQ,MAA,0.01103,4843097.0,623064429.0,128.65,0.0
2023-10-30,VNQ,SUI,0.01082,5165124.0,611240774.0,118.34,0.0
2023-10-30,VNQ,ESS,0.01,2664753.0,565167464.0,212.09,0.0
2023-10-30,VNQ,GLPI,0.00878,10890362.0,496055989.0,45.55,0.0
2023-10-30,VNQ,WPC,0.0085,8879553.0,480206226.0,54.08,0.0
2023-10-30,VNQ,HST,0.0084,29531921.0,474577970.0,16.07,0.0
2023-10-30,VNQ,ELS,0.00828,7344218.0,467900129.0,63.71,0.0
2023-10-30,VNQ,UDR,0.0082,12984051.0,463141099.0,35.67,0.0
2023-10-30,VNQ,AMH,0.00805,13498617.0,454768407.0,33.69,0.0
2023-10-30,VNQ,KIM,0.00801,25744937.0,452853442.0,17.59,0.0
2023-10-30,VNQ,CPT,0.00742,4433058.0,419278626.0,94.58,0.0
2023-10-30,VNQ,REXR,0.00728,8339293.0,411544110.0,49.35,0.0
2023-10-30,VNQ,REG,0.00726,6899269.0,410092549.0,59.44,0.0
2023-10-30,VNQ,BXP,0.00651,6183139.0,367773108.0,59.48,0.0
2023-10-30,VNQ,CUBE,0.0063,9329504.0,355733988.0,38.13,0.0
2023-10-30,VNQ,OHI,0.00571,9730319.0,322657378.0,33.16,0.0
2023-10-30,VNQ,EGP,0.00543,1842888.0,306896139.0,166.53,0.0
2023-10-30,VNQ,NNN,0.00473,7559113.0,267139053.0,35.34,0.0
2023-10-30,VNQ,FR,0.00463,5491981.0,261363376.0,47.59,0.0
2023-10-30,VNQ,BRX,0.00459,12468676.0,259099087.0,20.78,0.0
2023-10-30,VNQ,STAG,0.00455,7442644.0,256845644.0,34.51,0.0
2023-10-30,VNQ,HR,0.00427,15799109.0,241252394.0,15.27,0.0
2023-10-30,VNQ,ADC,0.00378,3869805.0,213768028.0,55.24,0.0
2023-10-30,VNQ,TRNO,0.00347,3454570.0,196219576.0,56.8,0.0
2023-10-30,VNQ,RHP,0.00347,2353070.0,195963670.0,83.28,0.0
2023-10-30,VNQ,VNO,0.00272,6769231.0,153526159.0,22.68,0.0
2023-10-30,VNQ,KRC,0.00258,4617342.0,145954181.0,31.61,0.0
2023-10-30,VNQ,APLE,0.00245,9027722.0,138485255.0,15.34,0.0
2023-10-30,VNQ,MPW,0.00239,24829715.0,135321947.0,5.45,0.0
2023-10-30,VNQ,SBRA,0.00237,9593890.0,133738827.0,13.94,0.0
2023-10-30,VNQ,EPR,0.0023,3124314.0,129784004.0,41.54,0.0
2023-10-30,VNQ,CUZ,0.00227,6295370.0,128236687.0,20.37,0.0
2023-10-30,VNQ,NSA,0.00196,3482282.0,110527631.0,31.74,0.0
2023-10-30,VNQ,PK,0.00195,8951599.0,110283700.0,12.32,0.0
2023-10-30,VNQ,LXP,0.00191,12146891.0,108107330.0,8.9,0.0
2023-10-30,VNQ,NHI,0.00164,1802214.0,92561711.0,51.36,0.0
2023-10-30,VNQ,HIW,0.0016,4380097.0,90273799.0,20.61,0.0
2023-10-30,VNQ,DEI,0.00159,7033177.0,89743339.0,12.76,0.0
2023-10-30,VNQ,EQC,0.00148,4557592.0,83722965.0,18.37,0.0
2023-10-30,VNQ,FCPT,0.00142,3616381.0,80247494.0,22.19,0.0
2023-10-30,VNQ,SHO,0.00135,8175432.0,76440289.0,9.35,0.0
2023-11-06,VNQ,PLD,0.07613,38334729.0,4301539941.0,112.21,0.0
2023-11-06,VNQ,EQIX,0.0499,3882281.0,2819545399.0,726.26,0.0
2023-11-06,VNQ,PSA,0.03063,6568351.0,1730891856.0,263.52,0.0
2023-11-06,VNQ,WELL,0.02883,19882482.0,1628772925.0,81.92,0.0
2023-11-06,VNQ,SPG,0.02519,13174412.0,1423231728.0,108.03,0.0
2023-11-06,VNQ,O,0.0247,27943430.0,1395494894.0,49.94,0.0
2023-11-06,VNQ,DLR,0.02457,11470074.0,1388108355.0,121.02,0.0
2023-11-06,VNQ,EXR,0.01887,8768071.0,1066022072.0,121.58,0.0
2023-11-06,VNQ,AVB,0.01792,5894480.0,1012317995.0,171.74,0.0
2023-11-06,VNQ,EQR,0.01553,14943074.0,877307875.0,58.71,0.0
2023-11-06,VNQ,IRM,0.01274,12106169.0,719711747.0,59.45,0.0
2023-11-06,VNQ,VTR,0.01238,16609139.0,699743026.0,42.13,0.0
2023-11-06,VNQ,ARE,0.01209,6824733.0,683155773.0,100.1,0.0
2023-11-06,VNQ,MAA,0.01103,4843097.0,623064429.0,128.65,0.0
2023-11-06,VNQ,SUI,0.01082,5165124.0,611240774.0,118.34,0.0
2023-11-06,VNQ,ESS,0.01,2664753.0,565167464.0,212.09,0.0
2023-11-06,VNQ,GLPI,0.00878,10890362.0,496055989.0,45.55,0.0
2023-11-06,VNQ,WPC,0.0085,8879553.0,480206226.0,54.08,0.0
2023-11-06,VNQ,HST,0.0084,29531921.0,474577970.0,16.07,0.0
2023-11-06,VNQ,ELS,0.00828,7344218.0,467900129.0,63.71,0.0
2023-11-06,VNQ,UDR,0.0082,12984051.0,463141099.0,35.67,0.0
2023-11-06,VNQ,AMH,0.00805,13498617.0,454768407.0,33.69,0.0
2023-11-06,VNQ,KIM,0.00801,25744937.0,452853442.0,17.59,0.0
2023-11-06,VNQ,CPT,0.00742,4433058.0,419278626.0,94.58,0.0
2023-11-06,VNQ,REXR,0.00728,8339293.0,411544110.0,49.35,0.0
2023-11-06,VNQ,REG,0.00726,6899269.0,410092549.0,59.44,0.0
2023-11-06,VNQ,BXP,0.00651,6183139.0,367773108.0,59.48,0.0
2023-11-06,VNQ,CUBE,0.0063,9329504.0,355733988.0,38.13,0.0
2023-11-06,VNQ,OHI,0.00571,9730319.0,322657378.0,33.16,0.0
2023-11-06,VNQ,EGP,0.00543,1842888.0,306896139.0,166.53,0.0
2023-11-06,VNQ,NNN,0.00473,7559113.0,267139053.0,35.34,0.0
2023-11-06,VNQ,FR,0.00463,5491981.0,261363376.0,47.59,0.0
2023-11-06,VNQ,BRX,0.00459,12468676.0,259099087.0,20.78,0.0
2023-11-06,VNQ,STAG,0.00455,7442644.0,256845644.0,34.51,0.0
2023-11-06,VNQ,HR,0.00427,15799109.0,241252394.0,15.27,0.0
2023-11-06,VNQ,ADC,0.00378,3869805.0,213768028.0,55.24,0.0
2023-11-06,VNQ,RHP,0.00347,2353070.0,195963670.0,83.28,0.0
2023-11-06,VNQ,TRNO,0.00347,3454570.0,196219576.0,56.8,0.0
2023-11-06,VNQ,VNO,0.00272,6769231.0,153526159.0,22.68,0.0
2023-11-06,VNQ,KRC,0.00258,4617342.0,145954181.0,31.61,0.0
2023-11-06,VNQ,APLE,0.00245,9027722.0,138485255.0,15.34,0.0
2023-11-06,VNQ,MPW,0.00239,24829715.0,135321947.0,5.45,0.0
2023-11-06,VNQ,SBRA,0.00237,9593890.0,133738827.0,13.94,0.0
2023-11-06,VNQ,EPR,0.0023,3124314.0,129784004.0,41.54,0.0
2023-11-06,VNQ,CUZ,0.00227,6295370.0,128236687.0,20.37,0.0
2023-11-06,VNQ,NSA,0.00196,3482282.0,110527631.0,31.74,0.0
2023-11-06,VNQ,PK,0.00195,8951599.0,110283700.0,12.32,0.0
2023-11-06,VNQ,LXP,0.00191,12146891.0,108107330.0,8.9,0.0
2023-11-06,VNQ,NHI,0.00164,1802214.0,92561711.0,51.36,0.0
2023-11-06,VNQ,HIW,0.0016,4380097.0,90273799.0,20.61,0.0
2023-11-06,VNQ,DEI,0.00159,7033177.0,89743339.0,12.76,0.0
2023-11-06,VNQ,EQC,0.00148,4557592.0,83722965.0,18.37,0.0
2023-11-06,VNQ,FCPT,0.00142,3616381.0,80247494.0,22.19,0.0
2023-11-06,VNQ,SHO,0.00135,8175432.0,76440289.0,9.35,0.0
2023-11-13,VNQ,PLD,0.07613,38334729.0,4301539941.0,112.21,0.0
2023-11-13,VNQ,EQIX,0.0499,3882281.0,2819545399.0,726.26,0.0
2023-11-13,VNQ,PSA,0.03063,6568351.0,1730891856.0,263.52,0.0
2023-11-13,VNQ,WELL,0.02883,19882482.0,1628772925.0,81.92,0.0
2023-11-13,VNQ,SPG,0.02519,13174412.0,1423231728.0,108.03,0.0
2023-11-13,VNQ,O,0.0247,27943430.0,1395494894.0,49.94,0.0
2023-11-13,VNQ,DLR,0.02457,11470074.0,1388108355.0,121.02,0.0
2023-11-13,VNQ,EXR,0.01887,8768071.0,1066022072.0,121.58,0.0
2023-11-13,VNQ,AVB,0.01792,5894480.0,1012317995.0,171.74,0.0
2023-11-13,VNQ,EQR,0.01553,14943074.0,877307875.0,58.71,0.0
2023-11-13,VNQ,IRM,0.01274,12106169.0,719711747.0,59.45,0.0
2023-11-13,VNQ,VTR,0.01238,16609139.0,699743026.0,42.13,0.0
2023-11-13,VNQ,ARE,0.01209,6824733.0,683155773.0,100.1,0.0
2023-11-13,VNQ,MAA,0.01103,4843097.0,623064429.0,128.65,0.0
2023-11-13,VNQ,SUI,0.01082,5165124.0,611240774.0,118.34,0.0
2023-11-13,VNQ,ESS,0.01,2664753.0,565167464.0,212.09,0.0
2023-11-13,VNQ,GLPI,0.00878,10890362.0,496055989.0,45.55,0.0
2023-11-13,VNQ,WPC,0.0085,8879553.0,480206226.0,54.08,0.0
2023-11-13,VNQ,HST,0.0084,29531921.0,474577970.0,16.07,0.0
2023-11-13,VNQ,ELS,0.00828,7344218.0,467900129.0,63.71,0.0
2023-11-13,VNQ,UDR,0.0082,12984051.0,463141099.0,35.67,0.0
2023-11-13,VNQ,AMH,0.00805,13498617.0,454768407.0,33.69,0.0
2023-11-13,VNQ,KIM,0.00801,25744937.0,452853442.0,17.59,0.0
2023-11-13,VNQ,CPT,0.00742,4433058.0,419278626.0,94.58,0.0
2023-11-13,VNQ,REXR,0.00728,8339293.0,411544110.0,49.35,0.0
2023-11-13,VNQ,REG,0.00726,6899269.0,410092549.0,59.44,0.0
2023-11-13,VNQ,BXP,0.00651,6183139.0,367773108.0,59.48,0.0
2023-11-13,VNQ,CUBE,0.0063,9329504.0,355733988.0,38.13,0.0
2023-11-13,VNQ,OHI,0.00571,9730319.0,322657378.0,33.16,0.0
2023-11-13,VNQ,EGP,0.00543,1842888.0,306896139.0,166.53,0.0
2023-11-13,VNQ,NNN,0.00473,7559113.0,267139053.0,35.34,0.0
2023-11-13,VNQ,FR,0.00463,5491981.0,261363376.0,47.59,0.0
2023-11-13,VNQ,BRX,0.00459,12468676.0,259099087.0,20.78,0.0
2023-11-13,VNQ,STAG,0.00455,7442644.0,256845644.0,34.51,0.0
2023-11-13,VNQ,HR,0.00427,15799109.0,241252394.0,15.27,0.0
2023-11-13,VNQ,ADC,0.00378,3869805.0,213768028.0,55.24,0.0
2023-11-13,VNQ,RHP,0.00347,2353070.0,195963670.0,83.28,0.0
2023-11-13,VNQ,TRNO,0.00347,3454570.0,196219576.0,56.8,0.0
2023-11-13,VNQ,VNO,0.00272,6769231.0,153526159.0,22.68,0.0
2023-11-13,VNQ,KRC,0.00258,4617342.0,145954181.0,31.61,0.0
2023-11-13,VNQ,APLE,0.00245,9027722.0,138485255.0,15.34,0.0
2023-11-13,VNQ,MPW,0.00239,24829715.0,135321947.0,5.45,0.0
2023-11-13,VNQ,SBRA,0.00237,9593890.0,133738827.0,13.94,0.0
2023-11-13,VNQ,EPR,0.0023,3124314.0,129784004.0,41.54,0.0
2023-11-13,VNQ,CUZ,0.00227,6295370.0,128236687.0,20.37,0.0
2023-11-13,VNQ,NSA,0.00196,3482282.0,110527631.0,31.74,0.0
2023-11-13,VNQ,PK,0.00195,8951599.0,110283700.0,12.32,0.0
2023-11-13,VNQ,LXP,0.00191,12146891.0,108107330.0,8.9,0.0
2023-11-13,VNQ,NHI,0.00164,1802214.0,92561711.0,51.36,0.0
2023-11-13,VNQ,HIW,0.0016,4380097.0,90273799.0,20.61,0.0
2023-11-13,VNQ,DEI,0.00159,7033177.0,89743339.0,12.76,0.0
2023-11-13,VNQ,EQC,0.00148,4557592.0,83722965.0,18.37,0.0
2023-11-13,VNQ,FCPT,0.00142,3616381.0,80247494.0,22.19,0.0
2023-11-13,VNQ,SHO,0.00135,8175432.0,76440289.0,9.35,0.0
2023-11-20,VNQ,PLD,0.07095,38058161.0,3834359721.0,100.75,-0.1021
2023-11-20,VNQ,EQIX,0.05204,3854308.0,2812257289.0,729.64,0.0047
2023-11-20,VNQ,WELL,0.03053,19733809.0,1649943770.0,83.61,0.0206
2023-11-20,VNQ,PSA,0.0288,6521122.0,1556657033.0,238.71,-0.0941
2023-11-20,VNQ,SPG,0.02659,13076026.0,1436924497.0,109.89,0.0172
2023-11-20,VNQ,DLR,0.02619,11382010.0,1415466764.0,124.36,0.0276
2023-11-20,VNQ,O,0.02432,27745789.0,1314595483.0,47.38,-0.0513
2023-11-20,VNQ,AVB,0.01795,5852116.0,969929706.0,165.74,-0.0349
2023-11-20,VNQ,EXR,0.01668,8704117.0,901659480.0,103.59,-0.148
2023-11-20,VNQ,EQR,0.01519,14834776.0,820808156.0,55.33,-0.0576
2023-11-20,VNQ,IRM,0.01314,12018444.0,709929487.0,59.07,-0.0064
2023-11-20,VNQ,VTR,0.01295,16486925.0,700034836.0,42.46,0.0078
2023-11-20,VNQ,ARE,0.01167,6773644.0,630829466.0,93.13,-0.0696
2023-11-20,VNQ,SUI,0.01055,5127098.0,570338382.0,111.24,-0.06
2023-11-20,VNQ,MAA,0.01051,4807849.0,568047359.0,118.15,-0.0816
2023-11-20,VNQ,ESS,0.01047,2645029.0,565824604.0,213.92,0.0086
2023-11-20,VNQ,GLPI,0.00908,10812539.0,490781145.0,45.39,-0.0035
2023-11-20,VNQ,ELS,0.00888,7290465.0,479712597.0,65.8,0.0328
2023-11-20,VNQ,WPC,0.00875,8815706.0,472962627.0,53.65,-0.008
2023-11-20,VNQ,KIM,0.00848,25549744.0,458362407.0,17.94,0.0199
2023-11-20,VNQ,HST,0.0084,29312416.0,453756200.0,15.48,-0.0367
2023-11-20,VNQ,AMH,0.00812,13399781.0,438708830.0,32.74,-0.0282
2023-11-20,VNQ,REG,0.00764,6849138.0,412729056.0,60.26,0.0138
2023-11-20,VNQ,UDR,0.00759,12888216.0,409974151.0,31.81,-0.1082
2023-11-20,VNQ,CPT,0.00691,4400271.0,373495002.0,84.88,-0.1026
2023-11-20,VNQ,REXR,0.00663,8281059.0,358072991.0,43.24,-0.1238
2023-11-20,VNQ,BXP,0.00609,6139544.0,328895372.0,53.57,-0.0994
2023-11-20,VNQ,OHI,0.00592,9659538.0,319730708.0,33.1,-0.0018
2023-11-20,VNQ,CUBE,0.00584,9260509.0,315690752.0,34.09,-0.106
2023-11-20,VNQ,EGP,0.00553,1830051.0,298755826.0,163.25,-0.0197
2023-11-20,VNQ,NNN,0.00504,7503773.0,272612073.0,36.33,0.028
2023-11-20,VNQ,BRX,0.00476,12385202.0,257488350.0,20.79,0.0005
2023-11-20,VNQ,STAG,0.00454,7391436.0,245543504.0,33.22,-0.0374
2023-11-20,VNQ,FR,0.00427,5449178.0,230500229.0,42.3,-0.1112
2023-11-20,VNQ,HR,0.00417,15693312.0,225199027.0,14.35,-0.0602
2023-11-20,VNQ,ADC,0.00398,3840467.0,214835724.0,55.94,0.0127
2023-11-20,VNQ,RHP,0.0037,2336618.0,200014501.0,85.6,0.0279
2023-11-20,VNQ,TRNO,0.00338,3432192.0,182867190.0,53.28,-0.062
2023-11-20,VNQ,APLE,0.0026,8969282.0,140638342.0,15.68,0.0222
2023-11-20,VNQ,EPR,0.00245,3101129.0,132418208.0,42.7,0.0279
2023-11-20,VNQ,KRC,0.00243,4585853.0,131063679.0,28.58,-0.0959
2023-11-20,VNQ,SBRA,0.00241,9531022.0,130003140.0,13.64,-0.0215
2023-11-20,VNQ,VNO,0.00239,6722174.0,129065741.0,19.2,-0.1534
2023-11-20,VNQ,MPW,0.00218,24662621.0,117887328.0,4.78,-0.1229
2023-11-20,VNQ,CUZ,0.00207,6252056.0,111724241.0,17.87,-0.1227
2023-11-20,VNQ,PK,0.0019,8888913.0,102489167.0,11.53,-0.0641
2023-11-20,VNQ,NSA,0.00183,3458370.0,98632712.0,28.52,-0.1014
2023-11-20,VNQ,LXP,0.00177,12062431.0,95413829.0,7.91,-0.1112
2023-11-20,VNQ,NHI,0.00166,1788802.0,89511652.0,50.04,-0.0257
2023-11-20,VNQ,EQC,0.00159,4523085.0,85667230.0,18.94,0.031
2023-11-20,VNQ,DEI,0.00145,6999777.0,78467500.0,11.21,-0.1215
2023-11-20,VNQ,HIW,0.00144,4347189.0,77771211.0,17.89,-0.132
2023-11-20,VNQ,FCPT,0.00141,3586723.0,76397200.0,21.3,-0.0401
2023-11-20,VNQ,SHO,0.0014,8110446.0,75427148.0,9.3,-0.0053
2023-11-27,VNQ,PLD,0.07095,38058161.0,3834359721.0,100.75,0.0
2023-11-27,VNQ,EQIX,0.05204,3854308.0,2812257289.0,729.64,0.0
2023-11-27,VNQ,WELL,0.03053,19733809.0,1649943770.0,83.61,0.0
2023-11-27,VNQ,PSA,0.0288,6521122.0,1556657033.0,238.71,0.0
2023-11-27,VNQ,SPG,0.02659,13076026.0,1436924497.0,109.89,0.0
2023-11-27,VNQ,DLR,0.02619,11382010.0,1415466764.0,124.36,0.0
2023-11-27,VNQ,O,0.02432,27745789.0,1314595483.0,47.38,0.0
2023-11-27,VNQ,AVB,0.01795,5852116.0,969929706.0,165.74,0.0
2023-11-27,VNQ,EXR,0.01668,8704117.0,901659480.0,103.59,0.0
2023-11-27,VNQ,EQR,0.01519,14834776.0,820808156.0,55.33,0.0
2023-11-27,VNQ,IRM,0.01314,12018444.0,709929487.0,59.07,0.0
2023-11-27,VNQ,VTR,0.01295,16486925.0,700034836.0,42.46,0.0
2023-11-27,VNQ,ARE,0.01167,6773644.0,630829466.0,93.13,0.0
2023-11-27,VNQ,SUI,0.01055,5127098.0,570338382.0,111.24,0.0
2023-11-27,VNQ,MAA,0.01051,4807849.0,568047359.0,118.15,0.0
2023-11-27,VNQ,ESS,0.01047,2645029.0,565824604.0,213.92,0.0
2023-11-27,VNQ,GLPI,0.00908,10812539.0,490781145.0,45.39,0.0
2023-11-27,VNQ,ELS,0.00888,7290465.0,479712597.0,65.8,0.0
2023-11-27,VNQ,WPC,0.00875,8815706.0,472962627.0,53.65,0.0
2023-11-27,VNQ,KIM,0.00848,25549744.0,458362407.0,17.94,0.0
2023-11-27,VNQ,HST,0.0084,29312416.0,453756200.0,15.48,0.0
2023-11-27,VNQ,AMH,0.00812,13399781.0,438708830.0,32.74,0.0
2023-11-27,VNQ,REG,0.00764,6849138.0,412729056.0,60.26,0.0
2023-11-27,VNQ,UDR,0.00759,12888216.0,409974151.0,31.81,0.0
2023-11-27,VNQ,CPT,0.00691,4400271.0,373495002.0,84.88,0.0
2023-11-27,VNQ,REXR,0.00663,8281059.0,358072991.0,43.24,0.0
2023-11-27,VNQ,BXP,0.00609,6139544.0,328895372.0,53.57,0.0
2023-11-27,VNQ,OHI,0.00592,9659538.0,319730708.0,33.1,0.0
2023-11-27,VNQ,CUBE,0.00584,9260509.0,315690752.0,34.09,0.0
2023-11-27,VNQ,EGP,0.00553,1830051.0,298755826.0,163.25,0.0
