date,label,NAV,cum_fundflow
2017-08-21,Traditional,34189535250.0,0.0
2017-08-21,Green,6463625.0,0.0
2017-08-21,Traditional,34090646250.0,-16614000.0
2017-08-21,Green,6490925.0,0.0
2017-08-21,Traditional,34419746250.0,-16614000.0
2017-08-21,Green,6481750.0,0.0
2017-08-21,Traditional,34312788750.0,-16614000.0
2017-08-21,Green,6470275.0,0.0
2017-08-21,Traditional,34418998750.0,-58319000.0
2017-08-28,Green,6444625.0,0.0
2017-08-28,Traditional,34214146250.000004,50262000.0
2017-08-28,Green,6438625.0,0.0
2017-08-28,Traditional,34181228250.0,50262000.0
2017-08-28,Green,6490375.0,0.0
2017-08-28,Traditional,34412120320.0,75266070.0
2017-08-28,Green,6502250.0,0.0
2017-08-28,Traditional,34609940280.0,83623070.0
2017-08-28,Green,6522475.0,0.0
2017-08-28,Traditional,34796659840.0,142444070.0
2017-08-28,Green,6496775.0,0.0
2017-08-28,Traditional,34722717120.0,159312070.0
2017-08-28,Green,6522475.0,0.0
2017-08-28,Traditional,34822136320.0,176136070.0
2017-08-28,Green,6571025.0,0.0
2017-08-28,Traditional,35066638300.0,201600710.0
2017-08-28,Green,6603175.0,0.0
2017-08-28,Traditional,35107819630.0,193200560.0
2017-09-11,Green,6632500.0,0.0
2017-09-11,Traditional,35375160300.0,-33988000.0
2017-09-11,Green,6541200.0,0.0
2017-09-11,Traditional,34958507580.0,-33730900.0
2017-09-11,Green,6548325.0,0.0
2017-09-11,Traditional,34922511360.0,17083100.0
2017-09-11,Green,6578200.0,0.0
2017-09-11,Traditional,35126698760.0,-67396900.0
2017-09-11,Green,6607100.0,0.0
2017-09-11,Traditional,35145891060.0,-109986900.0
2017-09-18,Green,6610100.0,0.0
2017-09-18,Traditional,34943311800.0,-25599000.0
2017-09-18,Green,6579825.0,0.0
2017-09-18,Traditional,34717026050.0,-25514100.0
2017-09-18,Green,6576400.0,0.0
2017-09-18,Traditional,34635068130.0,-8644100.0
2017-09-18,Green,6546475.0,0.0
2017-09-18,Traditional,34544475870.0,-8644100.0
2017-09-18,Green,6527875.0,0.0
2017-09-18,Traditional,34128869160.0,142357900.0
2017-09-25,Green,6541850.0,0.0
2017-09-25,Traditional,34323253170.0,0.0
2017-09-25,Green,6476025.0,0.0
2017-09-25,Traditional,34136067300.0,-232372000.0
2017-09-25,Green,6437325.0,0.0
2017-09-25,Traditional,33840303540.0,-232372000.0
2017-09-25,Green,6479850.0,0.0
2017-09-25,Traditional,34053669680.0,-257086000.0
2017-09-25,Green,6494075.0,0.0
2017-09-25,Traditional,34127851640.0,-232198000.0
2017-10-02,Green,6498325.0,0.0
2017-10-02,Traditional,34057941190.000004,-8308000.0
2017-10-02,Green,6469025.0,0.0
2017-10-02,Traditional,34132692870.0,82915000.0
2017-10-02,Green,6517400.0,0.0
2017-10-02,Traditional,34459793900.0,240406000.0
2017-10-02,Green,6547475.0,0.0
2017-10-02,Traditional,34496064630.0,148776000.0
2017-10-02,Green,6535650.0,0.0
2017-10-02,Traditional,34459756560.0,224108610.0
2017-10-09,Green,6557425.0,0.0
2017-10-09,Traditional,34571730520.0,33336000.0
2017-10-09,Green,6572650.0,0.0
2017-10-09,Traditional,34666923840.0,33336000.0
2017-10-09,Green,6589175.0,0.0
2017-10-09,Traditional,34732102720.0,-33672000.0
2017-10-09,Green,6657700.0,0.0
2017-10-09,Traditional,34943162200.0,-16856000.0
2017-10-09,Green,6672925.0,0.0
2017-10-09,Traditional,35013212160.0,-25311000.0
2017-10-16,Green,6627425.0,0.0
2017-10-16,Traditional,34902519080.0,42370000.0
2017-10-16,Green,6626425.0,0.0
2017-10-16,Traditional,34986122480.0,84555000.0
2017-10-16,Green,6630500.0,0.0
2017-10-16,Traditional,34961271440.0,84555000.0
2017-10-16,Green,6632425.0,0.0
2017-10-16,Traditional,34828732560.0,84555000.0
2017-10-16,Green,6588800.0,0.0
2017-10-16,Traditional,34650633440.0,84555000.0
2017-10-23,Green,6558475.0,0.0
2017-10-23,Traditional,34501728840.0,-8115020.0
2017-10-23,Green,6535325.0,0.0
2017-10-23,Traditional,34286403340.0,-16447020.0
2017-10-23,Green,6532125.0,0.0
2017-10-23,Traditional,34145990400.0,-49326560.0
2017-10-23,Green,6494350.0,0.0
2017-10-23,Traditional,33893782450.0,-49244000.0
2017-10-23,Green,6547975.0,0.0
2017-10-23,Traditional,34005651120.0,-90219000.0
2017-10-30,Green,6534400.0,0.0
2017-10-30,Traditional,33948024600.0,-8067360.0
2017-10-30,Green,6561800.0,0.0
2017-10-30,Traditional,33960531500.0,-16205160.0
2017-10-30,Green,6595825.0,0.0
2017-10-30,Traditional,34125695340.0,244840.0
2017-10-30,Green,6589425.0,0.0
2017-10-30,Traditional,34389868140.0,-24538160.0
2017-10-30,Green,6621800.0,0.0
2017-10-30,Traditional,34382152350.0,42193150.0
2017-11-06,Green,6671950.0,0.0
2017-11-06,Traditional,34597221750.0,0.0
2017-11-06,Green,6685725.0,0.0
2017-11-06,Traditional,34886738250.0,0.0
2017-11-06,Green,6756725.0,0.0
2017-11-06,Traditional,35043904350.0,0.0
2017-11-06,Green,6725425.0,0.0
2017-11-06,Traditional,35085678050.0,16946000.0
2017-11-06,Green,6722900.0,0.0
2017-11-06,Traditional,35135546550.0,25425000.0
2017-11-13,Green,6753725.0,0.0
2017-11-13,Traditional,35309382450.0,0.0
2017-11-13,Green,6732875.0,0.0
2017-11-13,Traditional,35319879400.0,76864310.0
2017-11-13,Green,6658575.0,0.0
2017-11-13,Traditional,34925006720.0,25774310.0
2017-11-13,Green,6724350.0,0.0
2017-11-13,Traditional,35309036160.0,143822310.0
2017-11-13,Green,6674850.0,0.0
2017-11-13,Traditional,35277483360.0,237278310.0
2017-11-20,Green,6668250.0,0.0
2017-11-20,Traditional,35084826800.0,-84575340.0
2017-11-20,Green,6733825.0,0.0
2017-11-20,Traditional,35372490980.0,-50730940.0
2017-11-20,Green,6716075.0,0.0
2017-11-20,Traditional,35263828380.0,-76233940.0
2017-11-20,Green,6740200.0,0.0
2017-11-20,Traditional,35343364120.0,-50790940.0
2017-11-27,Green,6703350.0,0.0
2017-11-27,Traditional,35189540900.0,8494000.0
2017-11-27,Green,6639925.0,0.0
2017-11-27,Traditional,35039709620.0,8494000.0
2017-11-27,Green,6670050.0,0.0
2017-11-27,Traditional,35199410460.0,134779000.0
2017-11-27,Green,6685375.0,0.0
2017-11-27,Traditional,35253707580.0,126436270.0
2017-11-27,Green,6673875.0,0.0
2017-11-27,Traditional,35197701630.0,-16908890.0
2017-12-04,Green,6683525.0,0.0
2017-12-04,Traditional,34977148480.0,-25219740.0
2017-12-04,Green,6639525.0,0.0
2017-12-04,Traditional,34752994380.0,42108260.0
2017-12-04,Green,6641925.0,0.0
2017-12-04,Traditional,34769706080.0,100530260.0
2017-12-04,Green,6645125.0,0.0
2017-12-04,Traditional,34940870770.0,175554260.0
2017-12-04,Green,6687475.0,0.0
2017-12-04,Traditional,35162718300.0,200798440.0
2017-12-11,Green,6710600.0,0.0
2017-12-11,Traditional,35183914940.0,50520060.0
2017-12-11,Green,6724925.0,0.0
2017-12-11,Traditional,35364128940.0,50604050.0
2017-12-11,Green,6714600.0,0.0
2017-12-11,Traditional,35279023920.0,-92909950.0
2017-12-11,Green,6707100.0,0.0
2017-12-11,Traditional,35329857780.0,-33717950.0
2017-12-11,Green,6754000.0,0.0
2017-12-11,Traditional,35559791720.0,-33633410.0
2017-12-18,Green,6806625.0,0.0
2017-12-18,Traditional,35785462040.0,0.0
2017-12-18,Green,6659250.0,0.0
2017-12-18,Traditional,35062576560.0,34252000.0
2017-12-18,Green,6607250.0,0.0
2017-12-18,Traditional,34693862400.0,92926000.0
2017-12-18,Green,6578125.0,0.0
2017-12-18,Traditional,34345025000.0,399286000.0
2017-12-18,Green,6616225.0,0.0
2017-12-18,Traditional,34557198480.0,374911000.0
2017-12-18,Green,6558775.0,0.0
2017-12-18,Traditional,34385338080.0,14947000.0
2017-12-18,Green,6571825.0,0.0
2017-12-18,Traditional,34580937950.0,89063260.0
2017-12-18,Green,6609950.0,0.0
2017-12-18,Traditional,34852543180.0,163358260.0
2017-12-18,Green,6587575.0,0.0
2017-12-18,Traditional,34719430460.0,63734260.0
2017-12-18,Green,6564200.0,0.0
2017-12-18,Traditional,34606298850.0,72028260.0
2017-12-18,Green,6561800.0,0.0
2017-12-18,Traditional,34626240000.0,154926210.0
2017-12-18,Green,6457625.0,0.0
2017-12-18,Traditional,33903657120.000004,55926210.0
2017-12-18,Green,6447625.0,0.0
2017-12-18,Traditional,33929353440.0,48149250.0
2018-01-08,Green,6501800.0,0.0
2018-01-08,Traditional,34109054000.0,8109000.0
2018-01-08,Green,6435650.0,0.0
2018-01-08,Traditional,33661889000.0,285000.0
2018-01-08,Green,6388450.0,0.0
2018-01-08,Traditional,33228819200.000004,-39940000.0
2018-01-08,Green,6381950.0,0.0
2018-01-08,Traditional,33057175400.0,-111499000.0
2018-01-08,Green,6328650.0,0.0
2018-01-08,Traditional,32747268800.0,-159061000.0
2018-01-08,Green,6350750.0,0.0
2018-01-08,Traditional,32774213160.0,-190359720.0
2018-01-08,Green,6406275.0,0.0
2018-01-08,Traditional,32978842820.0,-206115720.0
2018-01-08,Green,6328900.0,0.0
2018-01-08,Traditional,32622577820.0,-158450410.0
2018-01-08,Green,6367050.0,0.0
2018-01-08,Traditional,32745696520.0,-197542070.0
2018-01-22,Green,6414175.0,0.0
2018-01-22,Traditional,32990337250.0,-70778270.0
2018-01-22,Green,7833780.0,1282835.0
2018-01-22,Traditional,33373878750.0,-126421270.0
2018-01-22,Green,7797210.0,1282835.0
2018-01-22,Traditional,33127226250.0,-182806270.0
2018-01-22,Green,7773750.0,1282835.0
2018-01-22,Traditional,33041550960.0,-214762180.0
2018-01-22,Green,7749990.0,1282835.0
2018-01-22,Traditional,32886572720.0,-270734180.0
2018-01-29,Green,7666410.0,0.0
2018-01-29,Traditional,32354903160.0,-95664000.0
2018-01-29,Green,7614660.0,0.0
2018-01-29,Traditional,32037853560.0,-166458000.0
2018-01-29,Green,7713930.0,0.0
2018-01-29,Traditional,32505375690.0,-275663940.0
2018-01-29,Green,7565970.0,0.0
2018-01-29,Traditional,31669533900.0,-402577530.0
2018-01-29,Green,7485420.0,0.0
2018-01-29,Traditional,31478236790.0,-332542800.0
2018-02-05,Green,7242060.0,0.0
2018-02-05,Traditional,30246167250.0,-285233000.0
2018-02-05,Green,7271850.0,0.0
2018-02-05,Traditional,30360925560.0,-202933250.0
2018-02-05,Green,7236210.0,0.0
2018-02-05,Traditional,30191857400.0,-217899250.0
2018-02-05,Green,7051620.000000001,0.0
2018-02-05,Traditional,29291043600.0,-247679250.0
2018-02-05,Green,7246350.0,0.0
2018-02-05,Traditional,29975134080.0,-327209250.0
2018-02-12,Green,7248870.0,0.0
2018-02-12,Traditional,29909642360.0,-81609000.0
2018-02-12,Green,7293420.0,0.0
2018-02-12,Traditional,29811243770.0,-363608770.0
2018-02-12,Green,7261620.0,0.0
2018-02-12,Traditional,29458268620.0,-498050770.0
2018-02-12,Green,7350810.0,0.0
2018-02-12,Traditional,29685491500.000004,-572042490.0
2018-02-12,Green,7376190.0,0.0
2018-02-12,Traditional,29833702250.0,-602002490.0
2018-02-12,Green,7263840.0,0.0
2018-02-12,Traditional,29430811950.0,-617072490.0
2018-02-12,Green,7140450.0,0.0
2018-02-12,Traditional,28876163250.0,-609635490.0
2018-02-12,Green,7218720.0,0.0
2018-02-12,Traditional,29167285600.000004,-638815490.0
2018-02-12,Green,7335360.0,0.0
2018-02-12,Traditional,29567238300.0,-719951490.0
2018-02-26,Green,7313010.0,0.0
2018-02-26,Traditional,29596700250.000004,-37490000.0
2018-02-26,Green,7148940.0,0.0
2018-02-26,Traditional,29013139320.0,82825150.0
2018-02-26,Green,7161780.0,0.0
2018-02-26,Traditional,28992251760.0,46140150.0
2018-02-26,Green,7163310.0,0.0
2018-02-26,Traditional,28912564200.0,-49292850.0
2018-02-26,Green,7130280.000000001,0.0
2018-02-26,Traditional,28749505040.0,-188847850.0
2018-03-05,Green,7185480.0,0.0
2018-03-05,Traditional,29034025280.0,-44034000.0
2018-03-05,Green,7225950.0,0.0
2018-03-05,Traditional,29162731440.000004,-36611000.0
2018-03-05,Green,7291920.0,0.0
2018-03-05,Traditional,29448472480.000004,52911540.0
2018-03-05,Green,7335210.0,0.0
2018-03-05,Traditional,29698496920.0,255519540.0
2018-03-05,Green,7428210.0,0.0
2018-03-05,Traditional,29781392040.0,172918700.0
2018-03-12,Green,7427730.0,0.0
2018-03-12,Traditional,29869812960.0,-45348000.0
2018-03-12,Green,7430580.0,0.0
2018-03-12,Traditional,29828784830.0,-106008080.0
2018-03-12,Green,7443330.0,0.0
2018-03-12,Traditional,29910091200.0,-67947110.0
2018-03-12,Green,7455420.000000001,0.0
2018-03-12,Traditional,29818084800.0,-136419110.0
2018-03-12,Green,7512300.0,0.0
2018-03-12,Traditional,29995531800.0,-174429110.0
2018-03-19,Green,7462350.0,0.0
2018-03-19,Traditional,29691203600.0,-38285000.0
2018-03-19,Green,7431240.0,0.0
2018-03-19,Traditional,29562882800.0,-61052000.0
2018-03-19,Green,7391910.0,0.0
2018-03-19,Traditional,29400738600.0,-15680000.0
2018-03-19,Green,7294530.0,0.0
2018-03-19,Traditional,29165206800.0,-75376550.0
2018-03-19,Green,7178370.0,0.0
2018-03-19,Traditional,28553648500.0,-164944550.0
2018-03-26,Green,7208790.0,0.0
2018-03-26,Traditional,28678647150.0,58640000.0
2018-03-26,Green,7255230.0,0.0
2018-03-26,Traditional,28691248950.0,-22177000.0
2018-03-26,Green,7477380.000000001,0.0
2018-03-26,Traditional,29407227850.0,-14806000.0
2018-03-26,Green,7496010.0,0.0
2018-03-26,Traditional,29403158520.0,602120.0
2018-04-02,Green,7411170.0,0.0
2018-04-02,Traditional,28971803070.000004,-22644000.0
2018-04-02,Green,7507979.999999999,0.0
2018-04-02,Traditional,29180029900.0,-74745000.0
2018-04-02,Green,7563570.0,0.0
2018-04-02,Traditional,29434026590.0,-134825000.0
2018-04-02,Green,7547280.0,0.0
2018-04-02,Traditional,29414114200.0,-112052000.0
2018-04-02,Green,7510290.000000001,0.0
2018-04-02,Traditional,29196882000.0,-111976200.0
2018-04-09,Green,7473000.0,0.0
2018-04-09,Traditional,29118825000.0,15123240.0
2018-04-09,Green,7487280.0,0.0
2018-04-09,Traditional,29152512480.0,52698240.0
2018-04-09,Green,7518930.0,0.0
2018-04-09,Traditional,29213914680.0,75195240.0
2018-04-09,Green,7514340.0,0.0
2018-04-09,Traditional,29043036000.0,232884240.0
2018-04-09,Green,7565100.0,0.0
2018-04-09,Traditional,29206961800.000004,240309240.0
2018-04-16,Green,7602510.0,0.0
2018-04-16,Traditional,29386937720.0,0.0
2018-04-16,Green,7677960.0,0.0
2018-04-16,Traditional,29723640480.0,-7511000.0
2018-04-16,Green,7667280.0,0.0
2018-04-16,Traditional,29672627520.0,163990.0
2018-04-16,Green,7557930.0,0.0
2018-04-16,Traditional,29245809690.0,7747990.0
2018-04-16,Green,7512690.0,0.0
2018-04-16,Traditional,28764944650.0,-208969010.0
2018-04-23,Green,7513260.0,0.0
2018-04-23,Traditional,28697599530.000004,-51835000.0
2018-04-23,Green,7526970.0,0.0
2018-04-23,Traditional,28798415310.0,-51835000.0
2018-04-23,Green,7530510.0,0.0
2018-04-23,Traditional,28718351420.0,-81543000.0
2018-04-23,Green,7592940.0,0.0
2018-04-23,Traditional,29052431240.0,-111199000.0
2018-04-23,Green,7688490.0,0.0
2018-04-23,Traditional,29551700670.0,-118707000.0
2018-04-30,Green,7655130.0,0.0
2018-04-30,Traditional,29481647020.0,30632390.0
2018-04-30,Green,7699020.0,0.0
2018-04-30,Traditional,29733293040.000004,38245390.0
2018-04-30,Green,7669020.0,0.0
2018-04-30,Traditional,29632378840.0,53597390.0
2018-04-30,Green,7691670.0,0.0
2018-04-30,Traditional,29743442460.0,152995390.0
2018-04-30,Green,7765950.000000001,0.0
2018-04-30,Traditional,30031378740.0,122399390.0
2018-05-07,Green,7836030.0,0.0
2018-05-07,Traditional,30202262740.0,-23193000.0
2018-05-07,Green,7827930.0,0.0
2018-05-07,Traditional,30000526980.0,-54317000.0
2018-05-07,Green,7898970.0,0.0
2018-05-07,Traditional,30190415680.0,-77528000.0
2018-05-07,Green,7958670.0,0.0
2018-05-07,Traditional,30410946700.0,-100904000.0
2018-05-07,Green,7929510.0,0.0
2018-05-07,Traditional,30267769920.0,-124154800.0
2018-05-14,Green,7869540.0,0.0
2018-05-14,Traditional,30000794220.0,-15648000.0
2018-05-14,Green,7716750.0,0.0
2018-05-14,Traditional,29498240980.0,-23407000.0
2018-05-14,Green,26908560.0,19291875.0
2018-05-14,Traditional,29386734960.0,-61562000.0
2018-05-14,Green,26798310.0,19291875.0
2018-05-14,Traditional,29221026340.0,-76786000.0
2018-05-14,Green,26861730.0,19291875.0
2018-05-14,Traditional,29180198400.0,-159937540.0
2018-05-21,Green,27180825.0,0.0
2018-05-21,Traditional,29465072000.0,-45504000.0
2018-05-21,Green,27202140.0,0.0
2018-05-21,Traditional,29511248020.0,-45427300.0
2018-05-21,Green,27551580.0,0.0
2018-05-21,Traditional,29768169210.0,-91519300.0
2018-05-21,Green,27593370.0,0.0
2018-05-21,Traditional,29695374720.0,-99125080.0
2018-05-21,Green,27674850.0,0.0
2018-05-21,Traditional,29818238400.000004,-98970200.0
2018-05-21,Green,27772290.0,0.0
2018-05-21,Traditional,29980113900.0,-52314200.0
2018-05-21,Green,28287000.0,0.0
2018-05-21,Traditional,30402818100.0,-44508200.0
2018-05-21,Green,28207410.0,0.0
2018-05-21,Traditional,30295047200.0,-52422200.0
2018-05-21,Green,28424445.0,0.0
2018-05-21,Traditional,30366341650.0,-107638200.0
2018-06-04,Green,28767900.0,0.0
2018-06-04,Traditional,30778111650.0,126894420.0
2018-06-04,Green,28532805.0,0.0
2018-06-04,Traditional,30698335220.0,158874420.0
2018-06-04,Green,28567350.0,0.0
2018-06-04,Traditional,30798813300.000004,166840420.0
2018-06-04,Green,28542675.0,0.0
2018-06-04,Traditional,30775207840.0,150940320.0
2018-06-04,Green,28613655.0,0.0
2018-06-04,Traditional,30906824240.000004,166916320.0
2018-06-11,Green,28431270.0,0.0
2018-06-11,Traditional,30900598080.0,40090000.0
2018-06-11,Green,28498995.0,0.0
2018-06-11,Traditional,31082003040.0,40090000.0
2018-06-11,Green,28124565.0,0.0
2018-06-11,Traditional,30412551000.0,-40359470.0
2018-06-11,Green,28410480.0,0.0
2018-06-11,Traditional,30653427750.0,-87759470.0
2018-06-11,Green,28329420.0,0.0
2018-06-11,Traditional,30583130850.000004,-119659470.0
2018-06-18,Green,28256550.0,0.0
2018-06-18,Traditional,30381360240.0,63720000.0
2018-06-18,Green,28190925.0,0.0
2018-06-18,Traditional,30413504100.000004,118992000.0
2018-06-18,Green,28491330.0,0.0
2018-06-18,Traditional,30513046200.0,-125598000.0
2018-06-18,Green,28645995.0,0.0
2018-06-18,Traditional,30638568900.0,-141478200.0
2018-06-18,Green,28772520.0,0.0
2018-06-18,Traditional,30864049200.000004,-141478200.0
2018-06-25,Green,28751205.0,0.0
2018-06-25,Traditional,30815198300.0,16152000.0
2018-06-25,Green,28567665.0,0.0
2018-06-25,Traditional,30943126800.0,48388000.0
2018-06-25,Green,28447650.0,0.0
2018-06-25,Traditional,30812588400.0,40304000.0
2018-06-25,Green,28673820.0,0.0
2018-06-25,Traditional,31067562500.0,16148000.0
2018-06-25,Green,28745430.0,0.0
2018-06-25,Traditional,31121094300.0,16148000.0
2018-07-02,Green,28565355.0,0.0
2018-07-02,Traditional,31008722290.0,40776390.0
2018-07-02,Green,28782915.0,0.0
2018-07-02,Traditional,31373766760.0,186558390.0
2018-07-02,Green,29011500.0,0.0
2018-07-02,Traditional,31897186020.0,300742390.0
2018-07-02,Green,29115555.0,0.0
2018-07-02,Traditional,32164517290.0,424672390.0
2018-07-09,Green,28898415.0,0.0
2018-07-09,Traditional,32020092720.0,116186000.0
2018-07-09,Green,28958370.0,0.0
2018-07-09,Traditional,32242077630.0,256130000.0
2018-07-09,Green,28923825.0,0.0
2018-07-09,Traditional,32210316160.0,322236530.0
2018-07-09,Green,28982205.0,0.0
2018-07-09,Traditional,32334177840.0,371604530.0
2018-07-09,Green,28909440.0,0.0
2018-07-09,Traditional,32288291880.000004,396345530.0
2018-07-16,Green,28795200.0,0.0
2018-07-16,Traditional,32091434760.0,-16458000.0
2018-07-16,Green,28513275.0,0.0
2018-07-16,Traditional,31855356170.000004,-40925170.0
2018-07-16,Green,28511700.0,0.0
2018-07-16,Traditional,31714281890.000004,-40925170.0
2018-07-16,Green,28809375.0,0.0
2018-07-16,Traditional,31993484250.0,-113600310.0
2018-07-16,Green,28579320.0,0.0
2018-07-16,Traditional,31716751500.0,-89051310.0
2018-07-23,Green,28580685.0,0.0
2018-07-23,Traditional,31682071750.000004,16212000.0
2018-07-23,Green,28325010.0,0.0
2018-07-23,Traditional,31601882500.000004,89049000.0
2018-07-23,Green,28440300.0,0.0
2018-07-23,Traditional,31821693600.0,89129540.0
2018-07-23,Green,28480305.0,0.0
2018-07-23,Traditional,31984594120.0,145899540.0
2018-07-23,Green,29523450.0,1356205.0
2018-07-23,Traditional,31642233040.000004,129625540.0
2018-07-30,Green,29554800.0,0.0
2018-07-30,Traditional,31677994840.0,16108000.0
2018-07-30,Green,30040340.0,0.0
2018-07-30,Traditional,32203704240.0,-8069000.0
2018-07-30,Green,30172010.0,0.0
2018-07-30,Traditional,32384381200.0,-8069000.0
2018-07-30,Green,30109750.0,0.0
2018-07-30,Traditional,32212964160.0,-65784000.0
2018-07-30,Green,30272220.0,0.0
2018-07-30,Traditional,32496505770.000004,-114997840.0
2018-08-06,Green,30321390.0,0.0
2018-08-06,Traditional,32473017150.0,0.0
2018-08-06,Green,30267380.0,0.0
2018-08-06,Traditional,32398636520.000004,0.0
2018-08-06,Green,30020320.0,0.0
2018-08-06,Traditional,32250684180.0,16552000.0
2018-08-06,Green,30038690.0,0.0
2018-08-06,Traditional,32525413980.0,263654340.0
2018-08-06,Green,29799550.0,0.0
2018-08-06,Traditional,32103364770.0,148362750.0
2018-08-13,Green,29783050.0,0.0
2018-08-13,Traditional,32035055240.0,-40815000.0
2018-08-13,Green,29975220.0,0.0
2018-08-13,Traditional,32187202790.000004,-65283000.0
2018-08-13,Green,30261440.0,0.0
2018-08-13,Traditional,32409672560.0,-89886000.0
2018-08-13,Green,30497940.0,0.0
2018-08-13,Traditional,32619519540.000004,-122942000.0
2018-08-13,Green,30725640.0,0.0
2018-08-13,Traditional,33059032740.0,1948000.0
2018-08-20,Green,30628070.0,0.0
2018-08-20,Traditional,33105000530.0,42030000.0
2018-08-20,Green,30525770.0,0.0
2018-08-20,Traditional,32983324030.0,117693000.0
2018-08-20,Green,30382330.0,0.0
2018-08-20,Traditional,32839049600.0,151204570.0
2018-08-20,Green,30332280.0,0.0
2018-08-20,Traditional,32743136140.0,126351690.0
2018-08-20,Green,30521150.0,0.0
2018-08-20,Traditional,32925177780.0,134645690.0
2018-08-27,Green,30436010.0,0.0
2018-08-27,Traditional,32869894440.0,0.0
2018-08-27,Green,30794280.0,0.0
2018-08-27,Traditional,33173200200.0,-74916000.0
2018-08-27,Green,30831570.0,0.0
2018-08-27,Traditional,33144630940.0,-91671800.0
2018-08-27,Green,30738180.0,0.0
2018-08-27,Traditional,32950266420.0,-116838630.0
2018-08-27,Green,30726520.0,0.0
2018-08-27,Traditional,33072779490.0,-108464630.0
2018-08-27,Green,30447120.0,0.0
2018-08-27,Traditional,32631498960.0,-192494630.0
2018-08-27,Green,30631700.0,0.0
2018-08-27,Traditional,32816012970.0,-192494630.0
2018-08-27,Green,30658980.0,0.0
2018-08-27,Traditional,32994572230.0,-100545630.0
2018-08-27,Green,30490570.0,0.0
2018-08-27,Traditional,32603160700.000004,-134069630.0
2018-09-10,Green,30615420.0,0.0
2018-09-10,Traditional,32703195840.000004,-41367100.0
2018-09-10,Green,30617070.0,0.0
2018-09-10,Traditional,32679712000.0,-41283840.0
2018-09-10,Green,30548980.0,0.0
2018-09-10,Traditional,32708602850.0,-16323840.0
2018-09-10,Green,32101560.0,1388590.0
2018-09-10,Traditional,32892928200.0,-24561630.0
2018-09-10,Green,31894215.0,1388590.0
2018-09-10,Traditional,32694310460.0,8918370.0
2018-09-17,Green,32044520.0,0.0
2018-09-17,Traditional,32744611700.0,-83110000.0
2018-09-17,Green,31926875.0,0.0
2018-09-17,Traditional,32675509720.0,17030000.0
2018-09-17,Green,31563590.0,0.0
2018-09-17,Traditional,32248431160.0,-32782000.0
2018-09-17,Green,31836945.0,0.0
2018-09-17,Traditional,32563747340.0,-16287940.0
2018-09-17,Green,31917560.0,0.0
2018-09-17,Traditional,32498776120.000004,-57697940.0
2018-09-24,Green,31413515.0,0.0
2018-09-24,Traditional,31521801790.0,41380000.0
2018-09-24,Green,31256310.0,0.0
2018-09-24,Traditional,31562028050.000004,89482000.0
2018-09-24,Green,30896245.0,0.0
2018-09-24,Traditional,31144283010.0,33377000.0
2018-09-24,Green,30983070.0,0.0
2018-09-24,Traditional,31226608600.000004,-6000310.0
2018-09-24,Green,31369470.0,0.0
2018-09-24,Traditional,31718432100.0,33769690.0
2018-10-01,Green,31089675.0,0.0
2018-10-01,Traditional,31399712540.0,-24126310.0
2018-10-01,Green,31021710.0,0.0
2018-10-01,Traditional,31337322700.0,7849690.0
2018-10-01,Green,30856685.0,0.0
2018-10-01,Traditional,31046440320.0,7929390.0
2018-10-01,Green,30475805.0,0.0
2018-10-01,Traditional,30724273760.0,-47342610.0
2018-10-01,Green,30464075.0,0.0
2018-10-01,Traditional,30653884320.0,-102060330.0
2018-10-08,Green,30897740.0,0.0
2018-10-08,Traditional,31037252620.0,-46944000.0
2018-10-08,Green,30922235.0,0.0
2018-10-08,Traditional,31111579290.0,-46944000.0
2018-10-08,Green,30418995.0,0.0
2018-10-08,Traditional,30653978320.0,-15052470.0
2018-10-08,Green,29577425.0,0.0
2018-10-08,Traditional,29731397640.0,-69848470.0
2018-10-08,Green,29462655.000000004,0.0
2018-10-08,Traditional,29611384900.0,-107878470.0
2018-10-15,Green,29641710.0,0.0
2018-10-15,Traditional,29726182080.0,-68265000.0
2018-10-15,Green,30157255.0,0.0
2018-10-15,Traditional,30314322900.0,-75897000.0
2018-10-15,Green,31357560.0,1311185.0
2018-10-15,Traditional,30286934040.0,-29187000.0
2018-10-15,Green,31240920.0,1311185.0
2018-10-15,Traditional,30178112500.0,-75705340.0
2018-10-15,Green,31431360.0,1311185.0
2018-10-15,Traditional,30403913400.0,-91205340.0
2018-10-22,Green,30954960.0,0.0
2018-10-22,Traditional,29910481650.0,-85932000.0
2018-10-22,Green,31001640.0,0.0
2018-10-22,Traditional,29972833120.0,-178338930.0
2018-10-22,Green,31222320.0,0.0
2018-10-22,Traditional,30243879560.0,-155097930.0
2018-10-22,Green,31609560.0,0.0
2018-10-22,Traditional,30642691440.0,-155097930.0
2018-10-22,Green,31158240.0,0.0
2018-10-22,Traditional,29887701080.0,-170925930.0
2018-10-29,Green,31666200.0,0.0
2018-10-29,Traditional,30122209120.0,-146737000.0
2018-10-29,Green,31826280.0,0.0
2018-10-29,Traditional,30491004960.000004,-178025000.0
2018-10-29,Green,31473120.0,0.0
2018-10-29,Traditional,30051226800.0,-249359000.0
2018-10-29,Green,31548720.0,0.0
2018-10-29,Traditional,30216454160.0,-241529000.0
2018-10-29,Green,31009920.0,0.0
2018-10-29,Traditional,29827038080.0,-351723000.0
2018-11-05,Green,31452480.0,0.0
2018-11-05,Traditional,30289858240.0,0.0
