ETFG Date,Composite Ticker,Constituent Ticker,Weight,Shares Held,Market Value
2021-11-01,VNQ,RHP,0.00262,2449040.0,204984648.0
2021-11-01,VNQ,RDFN,0.00258,4033733.0,202090023.0
2021-11-01,VNQ,ADC,0.00254,3003100.0,198895313.0
2021-11-01,VNQ,HR,0.00252,6632130.0,197504831.0
2021-11-01,VNQ,HPP,0.00237,7067451.0,185661938.0
2021-11-01,VNQ,DOC,0.00227,10088186.0,177753837.0
2021-11-01,VNQ,EPR,0.00221,3500744.0,172866739.0
2021-11-01,VNQ,OUT,0.00219,6814410.0,171723132.0
2021-11-01,VNQ,HHC,0.00217,1935378.0,169945542.0
2021-11-01,VNQ,BNL.UN,0.00216,6827098.0,169380301.0
2021-11-01,VNQ,LXP,0.00212,12999120.0,165738780.0
2021-11-01,VNQ,JBGS,0.00209,5541469.0,164082897.0
2021-11-01,VNQ,PCH,0.00207,3139013.0,161910291.0
2021-11-01,VNQ,MAC,0.00206,9669614.0,161579250.0
2021-11-01,VNQ,APLE,0.002,9948991.0,156497628.0
2021-11-01,VNQ,EPRT,0.00196,5501537.0,153602913.0
2021-11-01,VNQ,PSB,0.00193,966148.0,151434038.0
2021-11-01,VNQ,SBRA,0.0019,10111049.0,148834641.0
2021-11-01,VNQ,EQC,0.00189,5705581.0,148230994.0
2021-11-01,VNQ,OFC,0.00181,5256194.0,141812114.0
2021-11-01,VNQ,PEB,0.00176,6148122.0,137779414.0
2021-11-01,VNQ,DBRG.UN,0.00175,22761557.0,137252189.0
2021-11-01,VNQ,UNIT,0.00173,10923879.0,135128383.0
2021-11-01,VNQ,RPAI,0.00165,10048881.0,129429587.0
2021-11-01,VNQ,KW,0.00158,5928974.0,124034136.0
2021-11-01,VNQ,SITC,0.00156,7901189.0,121994358.0
2021-11-01,VNQ,EXPI,0.00155,3048610.0,121243220.0
2021-11-01,VNQ,SHO,0.00154,10118769.0,120818102.0
2021-11-01,VNQ,CWK,0.00149,6258587.0,116472304.0
2021-11-01,VNQ,RLJ,0.00146,7717350.0,114679821.0
2021-11-01,VNQ,NMRK,0.00145,7942423.0,113656073.0
2021-11-01,VNQ,OPEN,0.00142,5406549.0,110996451.0
2021-11-01,VNQ,NHI,0.00139,2038252.0,109046482.0
2021-11-01,VNQ,BDN,0.00137,7998157.0,107335267.0
2021-11-01,VNQ,CXP,0.00131,5375264.0,102237521.0
2021-11-01,VNQ,PDM,0.00129,5807342.0,101221971.0
2021-11-01,VNQ,UE,0.00128,5476120.0,100267757.0
2021-11-01,VNQ,WRE,0.00125,3958009.0,97960723.0
2021-11-01,VNQ,ROIC,0.00124,5558081.0,96821771.0
2021-11-01,VNQ,IRT,0.00124,4779639.0,97265654.0
2021-11-01,VNQ,FCPT,0.00122,3564341.0,95738199.0
2021-11-01,VNQ,RLGY,0.00122,5448061.0,95558990.0
2021-11-01,VNQ,XHR,0.00121,5325447.0,94473430.0
2021-11-01,VNQ,DRH,0.00119,9838517.0,92973986.0
2021-11-01,VNQ,CTRE,0.00117,4528830.0,92025826.0
2021-11-01,VNQ,AAT,0.00115,2405279.0,90005540.0
2021-11-01,VNQ,SVC,0.0011,7712834.0,86460869.0
2021-11-01,VNQ,STAR,0.0011,3426995.0,85949035.0
2021-11-01,VNQ,AKR,0.00105,4038663.0,82429112.0
2021-11-01,VNQ,DEA,0.00104,3924360.0,81077278.0
2021-11-01,VNQ,MNR,0.00104,4369799.0,81496751.0
2021-11-01,VNQ,KRG,0.00103,3953325.0,80489697.0
2021-11-01,VNQ,9999444D,0.00101,3391188.0,79489447.0
2021-11-08,NURE,HST,0.0553007061,294798.0,5418387.24
2021-11-08,NURE,CPT,0.0512950862,31051.0,5025914.86
2021-11-08,NURE,AVB,0.0501963087,20632.0,4918256.16
2021-11-08,NURE,MAA,0.0500958919,24328.0,4908417.28
2021-11-08,NURE,EXR,0.0498025946,24716.0,4879679.88
2021-11-08,NURE,ESS,0.0495182952,14335.0,4851824.1
2021-11-08,NURE,EQR,0.0489479868,56596.0,4795945.04
2021-11-08,NURE,UDR,0.0488703166,87251.0,4788334.88
2021-11-08,NURE,CUBE,0.0478322953,86565.0,4686629.1
2021-11-08,NURE,PSA,0.0474920892,14386.0,4653295.56
2021-11-08,NURE,INVH,0.0470313409,113894.0,4608151.24
2021-11-08,NURE,ELS,0.0468312559,54457.0,4588546.82
2021-11-08,NURE,AMH,0.0459812941,113540.0,4505267.2
2021-11-08,NURE,SUI,0.0453189186,22832.0,4440367.36
2021-11-08,NURE,LSI,0.0452136352,33978.0,4430051.64
2021-11-08,NURE,AIRC-W,0.0369278431,68101.0,3618206.13
2021-11-08,NURE,ACC,0.0336073184,60353.0,3292859.68
2021-11-08,NURE,RHP,0.0226547825,23904.0,2219725.44
2021-11-08,NURE,NSA,0.0225166414,35401.0,2206190.32
2021-11-08,NURE,PK,0.021784632,102668.0,2134467.72
2021-11-08,NURE,APLE,0.0151869983,92138.0,1488028.7
2021-11-08,NURE,PEB,0.0149694469,57004.0,1466712.92
2021-11-08,NURE,SHO,0.0127590187,94995.0,1250134.2
2021-11-08,NURE,IRT,0.0113708603,45586.0,1114121.84
2021-11-08,NURE,RLJ,0.01111496,72266.0,1089048.62
2021-11-08,NURE,XHR,0.0099599364,49537.0,975878.9
2021-11-08,NURE,WRE,0.0096648775,36690.0,946968.9
2021-11-08,NURE,DRH,0.0096392264,91340.0,944455.6
2021-11-08,NURE,NXRT,0.0074960882,9827.0,734469.98
2021-11-08,NURE,CSR,0.0063129011,6088.0,618540.8
2021-11-08,NURE,AIV,0.0052684661,65260.0,516206.6
2021-11-08,NURE,INN,0.0048668233,46162.0,476853.46
2021-11-08,NURE,CLDT,0.0029361411,21247.0,287684.38
2021-11-08,NURE,HT,0.0016457822,14321.0,161254.46
2021-11-08,VNQ,AMT,0.07212,21284326.0,5649072964.000001
2021-11-08,VNQ,PLD,0.05545,34628808.0,4343491387.0
2021-11-08,VNQ,CCI,0.04421,19980810.0,3463073989.0
2021-11-08,VNQ,EQIX,0.04205,4168264.0,3293470434.0
2021-11-08,VNQ,PSA,0.02796,7371592.0,2190099983.0
2021-11-08,VNQ,SPG,0.02485,14978749.0,1946788008.0
2021-11-08,VNQ,DLR,0.02385,12931203.0,1867912273.0
2021-11-08,VNQ,SBAC,0.0216,5118375.0,1691981224.0
2021-11-08,VNQ,WELL,0.02056,19544332.0,1610452957.0
2021-11-08,VNQ,CBRE,0.01953,15712752.0,1529793535.0
